SKU_ID,Category,Subcategory,Brand,Unit,Weight_g,Lifecycle_Status,Country,MDM_Errors
SKU02290,EcoPure,Classic,VM,BAG,72,PhaseOut,FR,Missing Brand
SKU02291,VitalMeal,Vegan,FB,BAG,204,PhaseOut,VN,Missing Brand
SKU02292,FreshBite,Kids,EP,SACH,1259,New,BR,Missing Brand
SKU02293,VitalMeal,Vegan,EP,BOX,298,Active,BR,None
SKU02294,VitalMeal,Classic,EP,SACH,798,New,FR,None
SKU02295,VitalMeal,Zero,FB,BOX,854,New,VN,None
SKU02296,NutriBox,Kids,NB,BOX,183,Active,BR,Duplicate
SKU02297,FreshBite,Zero,EP,SACH,370,PhaseOut,MA,None
SKU02298,FreshBite,Kids,FB,BAG,439,New,BR,None
SKU02299,VitalMeal,Vegan,NB,BAG,483,Active,FR,Duplicate
SKU02300,NutriBox,Vegan,VM,BOX,1095,PhaseOut,FR,Duplicate
SKU02301,NutriBox,Vegan,EP,SACH,922,New,FR,Wrong Weight
SKU02302,FreshBite,Vegan,NB,BAG,1673,New,BR,Bad Unit
SKU02303,NutriBox,Vegan,EP,BAG,1738,New,VN,Wrong Weight
SKU02304,NutriBox,Zero,EP,BOX,1198,PhaseOut,MA,None
SKU02305,NutriBox,Vegan,EP,BOX,1152,New,FR,Bad Unit
SKU02306,EcoPure,Classic,NB,SACH,907,PhaseOut,VN,Bad Unit
SKU02307,VitalMeal,Classic,FB,BOX,100,New,MA,None
SKU02308,FreshBite,Zero,NB,BAG,1801,Active,FR,None
SKU02309,FreshBite,Kids,EP,BAG,225,New,MA,Wrong Weight
SKU02310,EcoPure,Classic,NB,BAG,919,Active,MA,None
SKU02311,VitalMeal,Kids,VM,BAG,302,Active,VN,Bad Unit
SKU02312,FreshBite,Zero,FB,SACH,1015,Active,MA,None
SKU02313,NutriBox,Kids,NB,SACH,1319,PhaseOut,FR,None
SKU02314,FreshBite,Kids,VM,BOX,788,Active,VN,None
SKU02315,NutriBox,Kids,FB,BOX,1179,New,BR,None
SKU02316,EcoPure,Kids,VM,BOX,1266,PhaseOut,BR,None
SKU02317,NutriBox,Zero,FB,SACH,1389,Active,VN,None
SKU02318,FreshBite,Classic,NB,BAG,351,PhaseOut,BR,None
SKU02319,FreshBite,Vegan,VM,BOX,597,PhaseOut,MA,None
SKU02320,FreshBite,Kids,EP,BAG,765,PhaseOut,FR,None
SKU02321,EcoPure,Classic,VM,BOX,828,New,MA,None
SKU02322,EcoPure,Classic,FB,BOX,317,Active,VN,Missing Brand
SKU02323,VitalMeal,Zero,NB,BOX,1243,PhaseOut,FR,None
SKU02324,FreshBite,Classic,FB,BOX,1059,PhaseOut,VN,None
SKU02325,NutriBox,Zero,VM,BOX,600,PhaseOut,VN,None
SKU02326,EcoPure,Kids,VM,BAG,1528,Active,VN,None
SKU02327,FreshBite,Kids,EP,BOX,1724,PhaseOut,MA,None
SKU02328,FreshBite,Vegan,NB,BAG,1365,PhaseOut,FR,None
SKU02329,EcoPure,Vegan,NB,SACH,1637,New,FR,Bad Unit
SKU02330,VitalMeal,Vegan,VM,BOX,1872,Active,FR,Duplicate
SKU02331,EcoPure,Classic,NB,BAG,1874,New,MA,Bad Unit
SKU02332,EcoPure,Kids,EP,SACH,1214,Active,BR,None
SKU02333,NutriBox,Zero,FB,SACH,1219,Active,MA,None
SKU02334,NutriBox,Vegan,NB,SACH,1498,Active,MA,None
SKU02335,VitalMeal,Zero,VM,BAG,363,New,VN,Missing Brand
SKU02336,FreshBite,Zero,FB,BOX,233,New,FR,Wrong Weight
SKU02337,EcoPure,Vegan,FB,BOX,1737,New,FR,None
SKU02338,VitalMeal,Kids,EP,BAG,762,New,BR,None
SKU02339,NutriBox,Vegan,VM,BOX,177,PhaseOut,BR,None
SKU02340,EcoPure,Zero,NB,BAG,1360,PhaseOut,VN,Bad Unit
SKU02341,FreshBite,Vegan,VM,BOX,1896,PhaseOut,FR,Bad Unit
SKU02342,NutriBox,Zero,FB,SACH,1326,Active,BR,None
SKU02343,NutriBox,Zero,VM,BOX,1851,PhaseOut,BR,Wrong Weight
SKU02344,NutriBox,Vegan,NB,BAG,749,Active,FR,None
SKU02345,VitalMeal,Classic,NB,BAG,435,New,MA,Duplicate
SKU02346,FreshBite,Vegan,EP,SACH,1303,Active,BR,Wrong Weight
SKU02347,EcoPure,Classic,NB,BAG,320,Active,FR,Bad Unit
SKU02348,VitalMeal,Zero,NB,BOX,1844,PhaseOut,BR,None
SKU02349,VitalMeal,Zero,VM,BOX,860,New,VN,None
SKU02350,VitalMeal,Classic,VM,SACH,464,New,BR,None
SKU02351,NutriBox,Zero,FB,BAG,247,PhaseOut,FR,None
SKU02352,FreshBite,Classic,EP,SACH,1396,New,BR,Bad Unit
SKU02353,VitalMeal,Classic,VM,BOX,1129,New,VN,None
SKU02354,EcoPure,Zero,NB,SACH,880,New,VN,None
SKU02355,FreshBite,Kids,FB,BAG,1276,PhaseOut,BR,Missing Brand
SKU02356,EcoPure,Classic,VM,SACH,1856,New,BR,None
SKU02357,FreshBite,Vegan,EP,BAG,1694,Active,VN,None
SKU02358,EcoPure,Vegan,EP,BAG,677,Active,VN,None
SKU02359,NutriBox,Zero,FB,BOX,653,New,MA,None
SKU02360,VitalMeal,Kids,FB,BOX,1211,PhaseOut,MA,None
SKU02361,EcoPure,Zero,FB,BOX,1495,PhaseOut,VN,Bad Unit
SKU02362,FreshBite,Kids,FB,BAG,1888,PhaseOut,BR,None
SKU02363,VitalMeal,Classic,FB,SACH,1130,New,FR,Duplicate
SKU02364,VitalMeal,Classic,NB,BAG,1635,New,BR,None
SKU02365,FreshBite,Classic,NB,BOX,1059,Active,BR,None
SKU02366,EcoPure,Classic,VM,BOX,120,PhaseOut,MA,None
SKU02367,NutriBox,Vegan,EP,SACH,960,Active,MA,None
SKU02368,NutriBox,Vegan,NB,BOX,1987,Active,MA,None
SKU02369,EcoPure,Zero,NB,BOX,643,PhaseOut,VN,None
SKU02370,VitalMeal,Kids,NB,BOX,1445,New,VN,None
SKU02371,VitalMeal,Classic,VM,SACH,1690,New,BR,None
SKU02372,VitalMeal,Classic,FB,BAG,649,Active,BR,None
SKU02373,VitalMeal,Kids,VM,BOX,563,Active,FR,None
SKU02374,EcoPure,Kids,EP,SACH,1945,Active,BR,Missing Brand
SKU02375,VitalMeal,Zero,EP,BOX,133,Active,BR,Duplicate
SKU02376,FreshBite,Kids,EP,SACH,1043,PhaseOut,MA,None
SKU02377,VitalMeal,Classic,EP,BOX,1116,Active,MA,None
SKU02378,NutriBox,Classic,NB,SACH,1739,Active,MA,Wrong Weight
SKU02379,VitalMeal,Classic,NB,BOX,888,New,MA,None
SKU02380,EcoPure,Classic,VM,BAG,655,New,MA,Wrong Weight
SKU02381,NutriBox,Classic,FB,BOX,859,New,FR,None
SKU02382,EcoPure,Zero,EP,SACH,182,PhaseOut,FR,Bad Unit
SKU02383,EcoPure,Classic,VM,BOX,1468,PhaseOut,FR,None
SKU02384,NutriBox,Zero,NB,BAG,1138,New,MA,Duplicate
SKU02385,EcoPure,Classic,NB,BOX,339,New,VN,None
SKU02386,EcoPure,Vegan,FB,SACH,425,Active,MA,None
SKU02387,VitalMeal,Vegan,FB,SACH,818,Active,MA,None
SKU02388,FreshBite,Vegan,FB,BAG,516,PhaseOut,FR,None
SKU02389,EcoPure,Vegan,VM,SACH,1971,PhaseOut,MA,Missing Brand
SKU02390,EcoPure,Zero,NB,BOX,1286,Active,FR,None
SKU02391,EcoPure,Zero,NB,BOX,1221,New,MA,Duplicate
SKU02392,VitalMeal,Kids,FB,BOX,1646,Active,BR,None
SKU02393,FreshBite,Classic,EP,SACH,520,PhaseOut,VN,Bad Unit
SKU02394,NutriBox,Vegan,FB,BOX,198,PhaseOut,VN,None
SKU02395,VitalMeal,Zero,VM,BOX,137,Active,FR,Wrong Weight
SKU02396,VitalMeal,Classic,FB,BOX,1397,Active,BR,Wrong Weight
SKU02397,FreshBite,Classic,FB,BAG,1968,Active,VN,None
SKU02398,FreshBite,Zero,VM,SACH,445,PhaseOut,FR,Bad Unit
SKU02399,VitalMeal,Vegan,FB,SACH,839,New,MA,Bad Unit
SKU02400,NutriBox,Kids,NB,SACH,1477,Active,MA,None
SKU02401,VitalMeal,Classic,EP,BAG,1155,PhaseOut,BR,None
SKU02402,FreshBite,Kids,FB,SACH,1714,PhaseOut,VN,None
SKU02403,NutriBox,Vegan,VM,BAG,1359,PhaseOut,MA,Bad Unit
SKU02404,FreshBite,Vegan,EP,BAG,1455,Active,FR,None
SKU02405,NutriBox,Kids,VM,SACH,914,Active,MA,None
SKU02406,EcoPure,Vegan,EP,BOX,1865,New,MA,None
SKU02407,FreshBite,Classic,EP,BOX,1343,PhaseOut,VN,None
SKU02408,FreshBite,Kids,FB,SACH,1365,Active,VN,Bad Unit
SKU02409,VitalMeal,Vegan,NB,SACH,1526,PhaseOut,FR,Wrong Weight
SKU02410,FreshBite,Kids,FB,BAG,1788,PhaseOut,BR,None
SKU02411,FreshBite,Classic,VM,SACH,73,New,BR,None
SKU02412,EcoPure,Vegan,VM,BAG,1005,Active,MA,Missing Brand
SKU02413,FreshBite,Classic,EP,SACH,1936,Active,FR,None
SKU02414,EcoPure,Vegan,EP,BOX,360,PhaseOut,BR,None
SKU02415,EcoPure,Zero,NB,BOX,1534,PhaseOut,BR,None
SKU02416,EcoPure,Vegan,FB,SACH,1281,New,MA,None
SKU02417,EcoPure,Kids,VM,BAG,1865,New,FR,None
SKU02418,NutriBox,Vegan,EP,BOX,1790,New,BR,Missing Brand
SKU02419,VitalMeal,Classic,NB,BAG,713,New,VN,None
SKU02420,NutriBox,Classic,VM,SACH,487,New,VN,Bad Unit
SKU02421,FreshBite,Vegan,EP,SACH,1611,New,MA,None
SKU02422,NutriBox,Kids,VM,BOX,755,PhaseOut,MA,None
SKU02423,NutriBox,Zero,NB,SACH,1409,New,MA,Bad Unit
SKU02424,FreshBite,Kids,NB,BOX,471,PhaseOut,MA,None
SKU02425,FreshBite,Zero,VM,BAG,1823,PhaseOut,BR,None
SKU02426,FreshBite,Classic,FB,BOX,370,Active,FR,None
SKU02427,NutriBox,Kids,VM,BOX,1570,PhaseOut,MA,None
SKU02428,NutriBox,Zero,EP,BAG,636,PhaseOut,MA,Bad Unit
SKU02429,FreshBite,Vegan,FB,BOX,996,New,BR,None
SKU02430,VitalMeal,Classic,EP,BOX,1236,PhaseOut,MA,Missing Brand
SKU02431,VitalMeal,Vegan,VM,SACH,1884,New,MA,None
SKU02432,EcoPure,Classic,FB,BAG,1614,New,FR,None
SKU02433,FreshBite,Kids,EP,BOX,1238,New,VN,Wrong Weight
SKU02434,EcoPure,Kids,VM,BAG,898,Active,MA,Bad Unit
SKU02435,VitalMeal,Classic,VM,BAG,1771,New,BR,None
SKU02436,EcoPure,Classic,FB,BOX,1639,PhaseOut,FR,None
SKU02437,FreshBite,Classic,VM,SACH,1368,New,BR,None
SKU02438,FreshBite,Kids,NB,BAG,91,New,FR,None
SKU02439,FreshBite,Zero,EP,BOX,1997,New,FR,Missing Brand
SKU02440,NutriBox,Vegan,EP,BAG,1358,Active,MA,Missing Brand
SKU02441,EcoPure,Vegan,VM,SACH,988,PhaseOut,MA,None
SKU02442,VitalMeal,Kids,VM,SACH,436,Active,MA,Bad Unit
SKU02443,VitalMeal,Vegan,NB,SACH,1211,PhaseOut,VN,None
SKU02444,VitalMeal,Classic,FB,BOX,1260,Active,VN,None
SKU02445,NutriBox,Zero,VM,BOX,959,PhaseOut,BR,None
SKU02446,NutriBox,Vegan,VM,SACH,765,Active,MA,Wrong Weight
SKU02447,FreshBite,Zero,VM,BOX,480,New,VN,Missing Brand
SKU02448,VitalMeal,Classic,VM,SACH,603,Active,MA,None
SKU02449,NutriBox,Vegan,EP,BOX,1935,Active,VN,None
SKU02450,FreshBite,Kids,VM,SACH,1489,New,VN,Duplicate
SKU02451,VitalMeal,Zero,EP,BAG,849,New,FR,None
SKU02452,EcoPure,Classic,VM,SACH,475,PhaseOut,MA,None
SKU02453,FreshBite,Zero,FB,SACH,1489,PhaseOut,MA,Wrong Weight
SKU02454,NutriBox,Vegan,NB,BOX,75,PhaseOut,VN,Bad Unit
SKU02455,NutriBox,Vegan,FB,BOX,1444,Active,MA,None
SKU02456,FreshBite,Kids,VM,BOX,434,PhaseOut,VN,None
SKU02457,FreshBite,Classic,VM,BOX,105,Active,MA,None
SKU02458,NutriBox,Classic,VM,BOX,1326,Active,FR,None
SKU02459,EcoPure,Kids,FB,BOX,683,PhaseOut,MA,Wrong Weight
SKU02460,VitalMeal,Kids,VM,BAG,155,PhaseOut,FR,None
SKU02461,EcoPure,Classic,FB,SACH,1203,Active,BR,Bad Unit
SKU02462,FreshBite,Zero,EP,SACH,898,New,MA,None
SKU02463,EcoPure,Zero,NB,SACH,719,New,MA,None
SKU02464,NutriBox,Kids,NB,BAG,425,Active,MA,None
SKU02465,FreshBite,Zero,FB,SACH,792,PhaseOut,FR,Missing Brand
SKU02466,VitalMeal,Classic,EP,BAG,1016,Active,MA,None
SKU02467,NutriBox,Vegan,FB,BAG,357,Active,MA,None
SKU02468,NutriBox,Vegan,EP,BAG,140,PhaseOut,VN,None
SKU02469,VitalMeal,Zero,VM,SACH,1466,New,BR,None
SKU02470,VitalMeal,Kids,EP,BAG,1607,Active,FR,None
SKU02471,EcoPure,Kids,EP,SACH,851,New,VN,None
SKU02472,FreshBite,Kids,EP,SACH,159,New,FR,None
SKU02473,VitalMeal,Kids,NB,BOX,1634,PhaseOut,VN,None
SKU02474,VitalMeal,Kids,EP,BOX,1714,Active,BR,None
SKU02475,FreshBite,Zero,VM,BAG,634,Active,VN,None
SKU02476,VitalMeal,Vegan,VM,BAG,389,New,FR,None
SKU02477,VitalMeal,Vegan,VM,SACH,1638,New,MA,None
SKU02478,EcoPure,Zero,EP,BAG,1028,PhaseOut,MA,None
SKU02479,NutriBox,Kids,FB,BAG,405,New,BR,Bad Unit
SKU02480,NutriBox,Zero,FB,SACH,1965,PhaseOut,FR,None
SKU02481,NutriBox,Vegan,VM,BAG,217,Active,FR,None
SKU02482,NutriBox,Classic,NB,BAG,606,PhaseOut,FR,None
SKU02483,VitalMeal,Zero,FB,SACH,1525,New,BR,Bad Unit
SKU02484,FreshBite,Kids,EP,SACH,954,Active,MA,Missing Brand
SKU02485,FreshBite,Vegan,FB,BOX,154,PhaseOut,VN,None
SKU02486,EcoPure,Vegan,VM,SACH,199,Active,BR,None
SKU02487,EcoPure,Vegan,NB,BOX,195,PhaseOut,VN,None
SKU02488,VitalMeal,Vegan,FB,BAG,765,New,MA,Wrong Weight
SKU02489,FreshBite,Kids,FB,SACH,923,New,BR,Missing Brand
SKU02490,FreshBite,Classic,VM,SACH,348,Active,MA,None
SKU02491,NutriBox,Vegan,NB,SACH,1240,Active,VN,Bad Unit
SKU02492,VitalMeal,Zero,NB,BAG,1786,Active,FR,Missing Brand
SKU02493,VitalMeal,Classic,VM,BOX,695,PhaseOut,FR,None
SKU02494,NutriBox,Vegan,EP,BAG,772,New,VN,None
SKU02495,VitalMeal,Classic,FB,BAG,1121,Active,FR,None
SKU02496,VitalMeal,Zero,EP,SACH,687,Active,VN,None
SKU02497,EcoPure,Vegan,FB,BOX,288,Active,BR,Missing Brand
SKU02498,FreshBite,Zero,FB,BAG,1080,PhaseOut,BR,None
SKU02499,VitalMeal,Kids,EP,SACH,513,Active,BR,Bad Unit
