Date,SKU,Promo_Flag,Promo_Type,Discount_Rate
2024-03-04,MA-SKU-0158,0,Bundle,0.22
2023-10-11,MA-SKU-0285,0,Display,0.08
2023-08-25,MA-SKU-0017,0,Display,0.17
2023-07-13,MA-SKU-0043,0,Display,0.27
2023-10-14,MA-SKU-0154,0,Display,0.11
2023-05-16,MA-SKU-0230,1,Bundle,0.25
2023-06-20,MA-SKU-0224,1,Display,0.22
2023-06-08,MA-SKU-0216,0,Display,0.11
2023-07-20,MA-SKU-0055,1,Bundle,0.12
2024-05-01,MA-SKU-0030,0,Bundle,0.16
2024-07-10,MA-SKU-0058,1,Discount,0.08
2024-08-05,MA-SKU-0234,0,Bundle,0.28
2024-05-18,MA-SKU-0106,0,Discount,0.23
2024-01-06,MA-SKU-0190,1,Display,0.14
2023-04-13,MA-SKU-0017,0,Discount,0.12
2023-05-05,MA-SKU-0225,1,Discount,0.22
2023-11-09,MA-SKU-0166,1,Display,0.16
2024-04-02,MA-SKU-0070,1,Display,0.11
2023-08-18,MA-SKU-0053,0,Display,0.16
2024-10-19,MA-SKU-0244,0,Discount,0.27
2023-07-16,MA-SKU-0075,0,Bundle,0.07
2024-02-27,MA-SKU-0034,1,Bundle,0.14
2024-07-25,MA-SKU-0266,0,Bundle,0.29
2024-09-01,MA-SKU-0299,0,Display,0.05
2023-06-20,MA-SKU-0120,0,Display,0.27
2024-01-17,MA-SKU-0024,0,Bundle,0.14
2023-06-22,MA-SKU-0159,0,Display,0.1
2024-10-24,MA-SKU-0083,0,Discount,0.05
2024-03-28,MA-SKU-0113,1,Discount,0.07
2023-12-16,MA-SKU-0222,0,Display,0.09
2024-09-25,MA-SKU-0165,1,Bundle,0.06
2024-05-08,MA-SKU-0190,0,Bundle,0.13
2024-09-11,MA-SKU-0174,0,Discount,0.06
2023-01-04,MA-SKU-0000,0,Display,0.22
2023-04-03,MA-SKU-0228,0,Bundle,0.25
2023-01-06,MA-SKU-0085,0,Bundle,0.27
2023-10-15,MA-SKU-0061,1,Display,0.19
2024-09-09,MA-SKU-0205,0,Display,0.29
2023-05-26,MA-SKU-0104,0,Bundle,0.05
2024-02-28,MA-SKU-0290,0,Display,0.08
2024-08-30,MA-SKU-0249,1,Display,0.12
2024-04-01,MA-SKU-0012,0,Display,0.25
2023-07-21,MA-SKU-0162,0,Bundle,0.27
2023-07-31,MA-SKU-0042,0,Discount,0.2
2023-01-06,MA-SKU-0110,1,Display,0.15
2024-09-15,MA-SKU-0204,0,Bundle,0.22
2024-01-11,MA-SKU-0255,0,Discount,0.1
2024-03-22,MA-SKU-0143,0,Bundle,0.16
2023-04-16,MA-SKU-0145,1,Bundle,0.18
2024-10-12,MA-SKU-0163,0,Bundle,0.08
2024-02-05,MA-SKU-0168,1,Discount,0.06
2023-04-06,MA-SKU-0297,0,Bundle,0.24
2024-01-23,MA-SKU-0232,0,Discount,0.18
2024-03-27,MA-SKU-0270,0,Display,0.13
2024-02-20,MA-SKU-0059,1,Discount,0.16
2024-12-26,MA-SKU-0295,0,Bundle,0.29
2024-05-18,MA-SKU-0234,1,Discount,0.15
2024-03-29,MA-SKU-0164,0,Bundle,0.08
2023-10-18,MA-SKU-0193,1,Display,0.17
2024-06-17,MA-SKU-0233,0,Discount,0.21
2023-07-12,MA-SKU-0182,0,Display,0.05
2023-05-30,MA-SKU-0231,0,Discount,0.13
2024-05-29,MA-SKU-0106,0,Bundle,0.15
2024-01-28,MA-SKU-0222,0,Discount,0.17
2023-11-12,MA-SKU-0079,0,Display,0.13
2023-03-17,MA-SKU-0233,0,Discount,0.22
2024-08-21,MA-SKU-0183,0,Display,0.29
2023-09-27,MA-SKU-0184,0,Display,0.28
2023-08-13,MA-SKU-0133,0,Bundle,0.22
2024-06-13,MA-SKU-0219,0,Discount,0.18
2023-04-23,MA-SKU-0287,0,Display,0.26
2023-09-08,MA-SKU-0201,0,Bundle,0.26
2023-08-21,MA-SKU-0145,0,Bundle,0.26
2024-12-14,MA-SKU-0126,1,Bundle,0.09
2023-03-24,MA-SKU-0134,1,Display,0.06
2023-05-05,MA-SKU-0113,0,Discount,0.3
2023-06-24,MA-SKU-0263,0,Display,0.29
2023-03-10,MA-SKU-0063,0,Bundle,0.19
2023-02-16,MA-SKU-0134,0,Display,0.3
2023-09-13,MA-SKU-0040,0,Display,0.24
2024-12-27,MA-SKU-0295,0,Bundle,0.18
2023-01-30,MA-SKU-0002,0,Discount,0.15
2023-10-08,MA-SKU-0193,0,Bundle,0.2
2023-08-25,MA-SKU-0109,0,Bundle,0.18
2023-09-05,MA-SKU-0220,0,Display,0.3
2024-01-03,MA-SKU-0003,0,Bundle,0.17
2024-05-09,MA-SKU-0243,0,Display,0.26
2023-01-25,MA-SKU-0165,0,Bundle,0.25
2024-08-08,MA-SKU-0025,1,Bundle,0.07
2024-12-18,MA-SKU-0016,1,Discount,0.07
2024-05-04,MA-SKU-0215,0,Bundle,0.21
2024-05-08,MA-SKU-0091,0,Discount,0.11
2023-11-10,MA-SKU-0030,0,Bundle,0.21
2024-08-28,MA-SKU-0204,0,Bundle,0.09
2024-01-10,MA-SKU-0206,0,Bundle,0.15
2024-09-30,MA-SKU-0106,0,Discount,0.08
2023-01-25,MA-SKU-0145,0,Display,0.12
2023-11-30,MA-SKU-0100,0,Discount,0.07
2023-12-21,MA-SKU-0240,1,Bundle,0.29
2023-04-26,MA-SKU-0246,1,Display,0.15
2023-02-17,MA-SKU-0162,0,Bundle,0.28
2023-04-09,MA-SKU-0172,0,Discount,0.29
2024-04-03,MA-SKU-0034,0,Discount,0.28
2024-06-06,MA-SKU-0283,1,Display,0.16
2024-08-19,MA-SKU-0020,1,Discount,0.24
2024-02-09,MA-SKU-0162,1,Bundle,0.09
2023-08-02,MA-SKU-0096,0,Display,0.07
2024-11-15,MA-SKU-0054,1,Bundle,0.27
2024-05-17,MA-SKU-0126,0,Display,0.06
2024-12-21,MA-SKU-0192,1,Display,0.29
2024-03-23,MA-SKU-0242,1,Bundle,0.22
2024-07-29,MA-SKU-0087,0,Discount,0.15
2023-09-15,MA-SKU-0214,0,Bundle,0.09
2023-05-01,MA-SKU-0091,1,Discount,0.23
2023-02-23,MA-SKU-0234,0,Discount,0.19
2023-11-27,MA-SKU-0183,0,Bundle,0.23
2023-08-29,MA-SKU-0037,0,Display,0.15
2024-06-13,MA-SKU-0138,0,Bundle,0.07
2024-04-27,MA-SKU-0194,0,Display,0.13
2023-07-06,MA-SKU-0014,0,Discount,0.13
2024-10-17,MA-SKU-0256,0,Display,0.05
2023-09-19,MA-SKU-0134,0,Bundle,0.05
2023-12-30,MA-SKU-0000,0,Display,0.13
2024-05-05,MA-SKU-0048,0,Discount,0.23
2024-03-06,MA-SKU-0095,0,Discount,0.21
2023-08-27,MA-SKU-0200,0,Display,0.11
2023-10-31,MA-SKU-0025,0,Discount,0.2
2023-10-25,MA-SKU-0234,1,Discount,0.21
2023-03-17,MA-SKU-0243,0,Display,0.18
2024-11-30,MA-SKU-0050,1,Discount,0.18
2023-11-29,MA-SKU-0080,0,Display,0.14
2024-10-03,MA-SKU-0035,1,Display,0.08
2024-04-18,MA-SKU-0066,0,Discount,0.15
2023-10-10,MA-SKU-0128,0,Display,0.14
2024-08-13,MA-SKU-0154,0,Discount,0.2
2023-03-13,MA-SKU-0244,0,Discount,0.26
2023-09-20,MA-SKU-0110,0,Discount,0.14
2024-12-03,MA-SKU-0167,0,Bundle,0.23
2024-07-28,MA-SKU-0141,0,Discount,0.25
2023-01-12,MA-SKU-0196,1,Display,0.1
2023-05-21,MA-SKU-0108,0,Display,0.28
2024-07-08,MA-SKU-0078,0,Display,0.07
2023-01-17,MA-SKU-0160,0,Bundle,0.28
2023-03-04,MA-SKU-0018,0,Bundle,0.09
2023-09-10,MA-SKU-0126,1,Display,0.13
2024-04-09,MA-SKU-0204,1,Display,0.2
2024-01-11,MA-SKU-0028,1,Bundle,0.28
2024-06-03,MA-SKU-0206,1,Display,0.11
2023-03-31,MA-SKU-0279,0,Discount,0.24
2024-12-20,MA-SKU-0150,0,Discount,0.23
2024-09-21,MA-SKU-0239,0,Display,0.09
2023-06-24,MA-SKU-0265,1,Discount,0.17
2023-03-17,MA-SKU-0181,1,Display,0.17
2024-09-04,MA-SKU-0104,0,Bundle,0.13
2024-10-24,MA-SKU-0235,0,Display,0.24
2024-02-04,MA-SKU-0172,1,Bundle,0.28
2023-03-12,MA-SKU-0157,0,Discount,0.23
2023-06-29,MA-SKU-0171,1,Discount,0.29
2023-05-04,MA-SKU-0156,0,Discount,0.06
2024-01-16,MA-SKU-0257,0,Display,0.06
2023-10-20,MA-SKU-0163,0,Bundle,0.27
2023-07-14,MA-SKU-0146,0,Bundle,0.27
2023-08-16,MA-SKU-0153,0,Discount,0.08
2024-03-06,MA-SKU-0037,0,Discount,0.14
2024-03-11,MA-SKU-0130,1,Bundle,0.26
2024-04-05,MA-SKU-0254,0,Display,0.08
2024-09-09,MA-SKU-0207,1,Discount,0.12
2023-01-21,MA-SKU-0094,0,Display,0.22
2023-03-05,MA-SKU-0170,1,Discount,0.3
2023-06-14,MA-SKU-0249,0,Discount,0.25
2023-01-27,MA-SKU-0189,0,Display,0.24
2023-11-07,MA-SKU-0198,0,Display,0.14
2023-10-12,MA-SKU-0220,0,Display,0.22
2024-10-21,MA-SKU-0023,1,Display,0.08
2023-10-08,MA-SKU-0243,0,Bundle,0.3
2023-06-13,MA-SKU-0127,0,Bundle,0.17
2023-08-12,MA-SKU-0092,1,Discount,0.21
2023-05-26,MA-SKU-0299,0,Discount,0.27
2023-01-30,MA-SKU-0132,1,Discount,0.05
2023-02-14,MA-SKU-0054,0,Bundle,0.29
2024-04-15,MA-SKU-0157,1,Display,0.14
2023-02-03,MA-SKU-0028,0,Discount,0.13
2024-10-14,MA-SKU-0210,1,Bundle,0.09
2024-03-02,MA-SKU-0153,0,Discount,0.26
2023-08-09,MA-SKU-0292,0,Bundle,0.27
2024-06-17,MA-SKU-0221,0,Display,0.05
2024-11-22,MA-SKU-0114,0,Bundle,0.06
2024-01-02,MA-SKU-0157,0,Display,0.28
2024-07-03,MA-SKU-0258,0,Discount,0.08
2024-08-04,MA-SKU-0250,0,Display,0.21
2023-04-26,MA-SKU-0121,1,Bundle,0.2
2023-08-27,MA-SKU-0298,0,Discount,0.27
2023-12-01,MA-SKU-0262,1,Discount,0.19
2024-03-16,MA-SKU-0048,0,Bundle,0.16
2023-05-28,MA-SKU-0296,0,Display,0.29
2023-01-09,MA-SKU-0076,1,Bundle,0.11
2023-10-15,MA-SKU-0126,1,Display,0.12
2024-01-23,MA-SKU-0196,0,Display,0.07
2023-02-19,MA-SKU-0220,0,Discount,0.29
2024-05-31,MA-SKU-0090,0,Display,0.23
2024-09-29,MA-SKU-0007,0,Discount,0.05
2024-08-09,MA-SKU-0031,0,Bundle,0.23
2024-11-07,MA-SKU-0268,0,Bundle,0.15
2023-10-05,MA-SKU-0190,0,Discount,0.29
2023-10-27,MA-SKU-0162,0,Discount,0.12
2024-08-11,MA-SKU-0060,1,Display,0.23
2024-10-10,MA-SKU-0263,1,Discount,0.21
2024-09-09,MA-SKU-0284,0,Bundle,0.05
2024-08-29,MA-SKU-0094,0,Discount,0.27
2023-05-15,MA-SKU-0040,0,Discount,0.08
2024-08-02,MA-SKU-0148,1,Discount,0.22
2023-05-27,MA-SKU-0203,0,Display,0.24
2024-05-04,MA-SKU-0266,0,Discount,0.21
2024-04-22,MA-SKU-0001,0,Display,0.07
2023-06-08,MA-SKU-0177,0,Display,0.29
2024-01-19,MA-SKU-0193,0,Discount,0.11
2023-06-12,MA-SKU-0195,1,Display,0.21
2024-03-16,MA-SKU-0248,0,Discount,0.25
2023-07-08,MA-SKU-0211,0,Bundle,0.28
2024-02-19,MA-SKU-0152,0,Bundle,0.2
2023-12-05,MA-SKU-0157,0,Display,0.11
2024-08-29,MA-SKU-0138,0,Bundle,0.26
2023-06-30,MA-SKU-0220,0,Discount,0.09
2023-10-15,MA-SKU-0272,0,Display,0.06
2023-07-06,MA-SKU-0153,1,Discount,0.28
2023-05-18,MA-SKU-0248,1,Display,0.19
2023-05-10,MA-SKU-0278,0,Display,0.07
2023-07-13,MA-SKU-0275,1,Display,0.19
2023-11-12,MA-SKU-0001,1,Display,0.09
2023-05-24,MA-SKU-0087,0,Bundle,0.06
2023-01-16,MA-SKU-0286,0,Bundle,0.08
2023-10-29,MA-SKU-0129,0,Bundle,0.24
2024-02-27,MA-SKU-0077,0,Display,0.24
2023-09-02,MA-SKU-0259,1,Bundle,0.2
2023-04-17,MA-SKU-0240,0,Display,0.1
2023-03-29,MA-SKU-0140,0,Bundle,0.23
2023-05-09,MA-SKU-0227,0,Display,0.15
2023-12-07,MA-SKU-0162,0,Bundle,0.18
2023-01-04,MA-SKU-0235,0,Bundle,0.27
2023-11-23,MA-SKU-0127,0,Bundle,0.16
2024-02-14,MA-SKU-0199,0,Display,0.21
2023-11-02,MA-SKU-0030,1,Display,0.29
2024-08-29,MA-SKU-0137,1,Bundle,0.16
2024-12-21,MA-SKU-0020,1,Display,0.19
2023-08-13,MA-SKU-0233,1,Discount,0.2
2023-12-14,MA-SKU-0201,1,Bundle,0.11
2023-11-17,MA-SKU-0278,0,Bundle,0.23
2024-07-12,MA-SKU-0130,0,Discount,0.23
2023-06-30,MA-SKU-0147,0,Display,0.1
2024-09-09,MA-SKU-0028,0,Display,0.05
2024-12-11,MA-SKU-0161,0,Display,0.3
2024-01-21,MA-SKU-0060,1,Bundle,0.2
2024-09-09,MA-SKU-0124,0,Bundle,0.1
2023-04-18,MA-SKU-0070,0,Bundle,0.12
2024-06-14,MA-SKU-0242,0,Bundle,0.2
2024-02-14,MA-SKU-0248,0,Bundle,0.08
2023-10-23,MA-SKU-0220,1,Display,0.06
2023-06-20,MA-SKU-0020,0,Discount,0.25
2023-11-27,MA-SKU-0081,0,Display,0.23
2024-05-07,MA-SKU-0009,0,Display,0.13
2023-07-14,MA-SKU-0011,1,Bundle,0.06
2023-01-12,MA-SKU-0262,0,Discount,0.17
2023-07-14,MA-SKU-0144,0,Discount,0.12
2024-05-04,MA-SKU-0191,1,Display,0.15
2023-07-01,MA-SKU-0249,0,Discount,0.12
2024-10-17,MA-SKU-0113,0,Display,0.09
2023-11-12,MA-SKU-0025,0,Display,0.15
2024-11-24,MA-SKU-0270,1,Display,0.29
2023-01-30,MA-SKU-0032,0,Display,0.12
2024-08-18,MA-SKU-0061,0,Bundle,0.13
2024-11-08,MA-SKU-0228,0,Discount,0.13
2023-04-06,MA-SKU-0094,0,Bundle,0.17
2024-01-16,MA-SKU-0034,0,Bundle,0.26
2024-03-19,MA-SKU-0192,0,Bundle,0.15
2023-10-25,MA-SKU-0075,0,Display,0.25
2023-12-27,MA-SKU-0248,0,Display,0.08
2024-01-09,MA-SKU-0082,0,Bundle,0.27
2024-07-07,MA-SKU-0024,0,Bundle,0.1
2023-10-30,MA-SKU-0056,0,Discount,0.06
2024-02-25,MA-SKU-0031,0,Bundle,0.09
2023-09-03,MA-SKU-0011,0,Display,0.1
2024-12-20,MA-SKU-0091,1,Bundle,0.18
2023-08-25,MA-SKU-0000,0,Discount,0.16
2024-06-17,MA-SKU-0135,0,Discount,0.23
2023-07-04,MA-SKU-0195,0,Bundle,0.06
2024-04-12,MA-SKU-0132,0,Discount,0.17
2023-12-29,MA-SKU-0085,1,Discount,0.13
2023-10-10,MA-SKU-0294,0,Display,0.21
2024-07-06,MA-SKU-0278,0,Discount,0.06
2023-12-02,MA-SKU-0179,0,Discount,0.06
2023-06-11,MA-SKU-0003,0,Bundle,0.16
2023-06-09,MA-SKU-0125,0,Display,0.25
2024-04-18,MA-SKU-0174,0,Discount,0.22
2024-08-23,MA-SKU-0250,1,Bundle,0.05
2023-11-18,MA-SKU-0020,1,Bundle,0.09
2023-01-12,MA-SKU-0104,0,Bundle,0.11
2024-02-28,MA-SKU-0065,0,Bundle,0.16
2023-03-14,MA-SKU-0262,1,Bundle,0.2
2024-08-10,MA-SKU-0048,0,Bundle,0.1
2023-07-20,MA-SKU-0015,0,Discount,0.15
2024-06-05,MA-SKU-0144,1,Display,0.2
2024-05-19,MA-SKU-0249,0,Display,0.15
2024-11-18,MA-SKU-0074,0,Bundle,0.09
2023-02-08,MA-SKU-0289,0,Bundle,0.17
2023-03-01,MA-SKU-0281,0,Display,0.13
2024-07-31,MA-SKU-0065,1,Discount,0.27
2023-11-17,MA-SKU-0124,0,Bundle,0.24
2024-03-10,MA-SKU-0086,1,Display,0.1
2024-09-27,MA-SKU-0040,0,Display,0.09
2024-11-06,MA-SKU-0185,0,Bundle,0.14
2024-02-12,MA-SKU-0265,0,Display,0.15
2024-01-21,MA-SKU-0270,0,Discount,0.28
2024-11-01,MA-SKU-0041,0,Display,0.13
2024-07-22,MA-SKU-0092,0,Bundle,0.27
2023-03-19,MA-SKU-0184,1,Bundle,0.18
2023-07-13,MA-SKU-0214,1,Display,0.27
2023-10-12,MA-SKU-0016,0,Display,0.23
2024-06-10,MA-SKU-0264,0,Bundle,0.23
2024-06-07,MA-SKU-0113,1,Discount,0.18
2024-09-04,MA-SKU-0291,0,Display,0.26
2023-06-05,MA-SKU-0291,0,Discount,0.11
2023-12-06,MA-SKU-0047,1,Discount,0.28
2023-05-05,MA-SKU-0096,0,Bundle,0.21
2023-10-07,MA-SKU-0094,0,Bundle,0.16
2024-09-13,MA-SKU-0073,0,Bundle,0.3
2024-10-19,MA-SKU-0067,0,Discount,0.27
2024-12-28,MA-SKU-0245,0,Bundle,0.24
2024-11-04,MA-SKU-0076,0,Bundle,0.12
2023-05-08,MA-SKU-0207,1,Discount,0.29
2023-11-10,MA-SKU-0253,0,Discount,0.24
2023-11-28,MA-SKU-0220,0,Discount,0.2
2023-05-30,MA-SKU-0261,0,Discount,0.28
2024-03-29,MA-SKU-0258,1,Display,0.09
2023-02-05,MA-SKU-0073,1,Bundle,0.08
2024-11-15,MA-SKU-0124,1,Display,0.19
2024-02-24,MA-SKU-0187,0,Discount,0.06
2023-01-22,MA-SKU-0253,1,Discount,0.22
2023-07-25,MA-SKU-0234,0,Discount,0.11
2024-09-30,MA-SKU-0249,0,Discount,0.08
2023-12-22,MA-SKU-0071,0,Discount,0.15
2024-03-15,MA-SKU-0234,0,Bundle,0.17
2024-12-29,MA-SKU-0155,1,Display,0.09
2023-04-06,MA-SKU-0114,0,Display,0.06
2023-06-13,MA-SKU-0227,0,Bundle,0.15
2023-05-28,MA-SKU-0244,0,Bundle,0.24
2024-06-13,MA-SKU-0013,0,Bundle,0.27
2023-10-21,MA-SKU-0015,0,Display,0.07
2023-07-14,MA-SKU-0041,0,Display,0.18
2024-10-24,MA-SKU-0109,0,Discount,0.12
2024-04-24,MA-SKU-0277,0,Display,0.14
2023-05-03,MA-SKU-0018,1,Display,0.28
2024-02-04,MA-SKU-0065,1,Bundle,0.14
2024-11-29,MA-SKU-0166,1,Display,0.14
2024-03-27,MA-SKU-0072,1,Discount,0.1
2024-10-22,MA-SKU-0111,0,Display,0.29
2023-04-14,MA-SKU-0273,1,Bundle,0.16
2024-04-06,MA-SKU-0084,0,Bundle,0.19
2024-12-18,MA-SKU-0138,1,Discount,0.16
2024-12-10,MA-SKU-0038,0,Discount,0.11
2024-01-31,MA-SKU-0104,1,Display,0.25
2023-12-03,MA-SKU-0280,0,Discount,0.06
2024-08-21,MA-SKU-0122,0,Discount,0.22
2023-05-22,MA-SKU-0217,0,Bundle,0.2
2023-11-13,MA-SKU-0060,0,Bundle,0.09
2024-12-11,MA-SKU-0099,1,Display,0.09
2024-07-11,MA-SKU-0203,0,Display,0.21
2024-06-10,MA-SKU-0257,0,Display,0.13
2024-07-09,MA-SKU-0004,1,Display,0.12
2024-02-05,MA-SKU-0196,0,Bundle,0.06
2024-11-11,MA-SKU-0179,0,Display,0.24
2023-11-06,MA-SKU-0132,0,Display,0.27
2024-05-09,MA-SKU-0252,0,Discount,0.25
2024-07-09,MA-SKU-0264,1,Display,0.17
2024-09-01,MA-SKU-0092,1,Discount,0.18
2023-04-19,MA-SKU-0149,1,Bundle,0.11
2024-01-07,MA-SKU-0137,0,Display,0.09
2024-09-07,MA-SKU-0207,0,Discount,0.26
2023-07-25,MA-SKU-0124,0,Display,0.25
2023-02-12,MA-SKU-0233,1,Discount,0.24
2023-09-02,MA-SKU-0060,0,Display,0.17
2023-10-14,MA-SKU-0265,0,Bundle,0.27
2023-12-21,MA-SKU-0133,0,Bundle,0.28
2024-04-20,MA-SKU-0112,0,Discount,0.13
2023-03-24,MA-SKU-0190,1,Discount,0.11
2023-04-20,MA-SKU-0186,0,Bundle,0.17
2023-07-09,MA-SKU-0088,0,Display,0.09
2023-09-08,MA-SKU-0186,0,Discount,0.27
2024-12-24,MA-SKU-0131,1,Bundle,0.13
2023-10-18,MA-SKU-0122,0,Discount,0.19
2024-10-06,MA-SKU-0047,0,Bundle,0.2
2023-07-20,MA-SKU-0287,0,Bundle,0.18
2023-11-22,MA-SKU-0178,0,Discount,0.09
2024-05-25,MA-SKU-0179,1,Discount,0.3
2024-02-13,MA-SKU-0098,0,Bundle,0.09
2024-08-29,MA-SKU-0033,1,Display,0.24
2024-05-22,MA-SKU-0069,0,Bundle,0.25
2024-12-31,MA-SKU-0170,1,Display,0.09
2024-08-23,MA-SKU-0271,1,Display,0.28
2023-03-13,MA-SKU-0058,0,Display,0.17
2023-09-04,MA-SKU-0180,0,Discount,0.21
2024-10-02,MA-SKU-0018,0,Bundle,0.21
2024-12-24,MA-SKU-0225,0,Bundle,0.18
2024-08-30,MA-SKU-0094,0,Display,0.09
2024-08-09,MA-SKU-0296,0,Display,0.24
2024-07-19,MA-SKU-0080,1,Display,0.2
2023-12-10,MA-SKU-0174,0,Bundle,0.08
2023-02-23,MA-SKU-0221,1,Display,0.23
2024-12-30,MA-SKU-0102,0,Bundle,0.23
2024-06-11,MA-SKU-0053,0,Bundle,0.19
2024-09-02,MA-SKU-0182,1,Discount,0.07
2024-06-15,MA-SKU-0067,0,Display,0.14
2024-07-11,MA-SKU-0027,0,Display,0.06
2023-07-12,MA-SKU-0273,1,Display,0.17
2023-02-27,MA-SKU-0281,1,Discount,0.28
2024-03-12,MA-SKU-0118,0,Display,0.05
2023-04-21,MA-SKU-0133,0,Bundle,0.12
2023-05-09,MA-SKU-0128,0,Display,0.25
2024-12-06,MA-SKU-0007,0,Bundle,0.05
2023-11-22,MA-SKU-0050,0,Bundle,0.05
2023-01-08,MA-SKU-0280,0,Bundle,0.2
2023-01-29,MA-SKU-0174,0,Bundle,0.25
2023-04-22,MA-SKU-0182,1,Display,0.24
2024-11-03,MA-SKU-0191,1,Discount,0.24
2023-05-11,MA-SKU-0248,0,Discount,0.14
2023-07-07,MA-SKU-0234,0,Bundle,0.27
2024-11-05,MA-SKU-0082,0,Display,0.05
2024-12-09,MA-SKU-0092,0,Discount,0.13
2024-04-19,MA-SKU-0267,0,Display,0.13
2023-12-30,MA-SKU-0119,0,Discount,0.09
2023-07-23,MA-SKU-0070,0,Bundle,0.13
2023-07-31,MA-SKU-0016,1,Bundle,0.2
2024-09-12,MA-SKU-0252,1,Bundle,0.18
2023-10-03,MA-SKU-0121,1,Discount,0.13
2023-03-14,MA-SKU-0009,0,Display,0.24
2024-11-09,MA-SKU-0286,0,Bundle,0.23
2023-08-31,MA-SKU-0272,0,Display,0.12
2023-04-12,MA-SKU-0292,1,Display,0.13
2024-11-15,MA-SKU-0209,0,Bundle,0.12
2023-06-20,MA-SKU-0217,0,Discount,0.08
2024-10-14,MA-SKU-0240,0,Bundle,0.24
2023-07-07,MA-SKU-0199,0,Bundle,0.06
2024-03-16,MA-SKU-0215,0,Discount,0.09
2023-03-27,MA-SKU-0204,0,Display,0.08
2024-04-20,MA-SKU-0215,0,Discount,0.26
2023-02-21,MA-SKU-0079,0,Discount,0.06
2023-04-21,MA-SKU-0266,0,Bundle,0.22
2023-02-12,MA-SKU-0034,0,Discount,0.06
2023-07-30,MA-SKU-0288,1,Discount,0.25
2023-07-19,MA-SKU-0017,0,Discount,0.28
2024-09-18,MA-SKU-0164,0,Display,0.17
2023-01-26,MA-SKU-0012,0,Display,0.25
2023-10-26,MA-SKU-0201,1,Bundle,0.23
2023-03-18,MA-SKU-0228,0,Bundle,0.25
2023-05-17,MA-SKU-0000,0,Display,0.24
2023-01-20,MA-SKU-0216,0,Discount,0.1
2024-03-15,MA-SKU-0033,0,Bundle,0.17
2023-07-30,MA-SKU-0265,0,Bundle,0.29
2024-07-04,MA-SKU-0127,0,Discount,0.14
2024-03-10,MA-SKU-0211,1,Discount,0.29
2023-07-26,MA-SKU-0262,1,Discount,0.2
2024-03-14,MA-SKU-0079,1,Discount,0.17
2024-10-27,MA-SKU-0164,0,Discount,0.21
2023-02-11,MA-SKU-0251,1,Display,0.25
2024-02-15,MA-SKU-0011,0,Discount,0.15
2024-06-06,MA-SKU-0211,0,Bundle,0.06
2024-09-01,MA-SKU-0281,1,Display,0.23
2024-03-02,MA-SKU-0111,0,Bundle,0.29
2023-10-02,MA-SKU-0210,0,Discount,0.21
2024-03-23,MA-SKU-0238,0,Bundle,0.1
2024-01-04,MA-SKU-0267,0,Discount,0.11
2023-08-08,MA-SKU-0297,1,Bundle,0.28
2024-07-30,MA-SKU-0057,0,Bundle,0.05
2023-08-20,MA-SKU-0033,0,Discount,0.19
2023-11-24,MA-SKU-0262,0,Bundle,0.09
2024-03-18,MA-SKU-0034,1,Display,0.12
2023-02-21,MA-SKU-0270,0,Bundle,0.13
2024-01-11,MA-SKU-0226,0,Display,0.1
2023-09-20,MA-SKU-0024,1,Display,0.25
2023-09-24,MA-SKU-0233,0,Bundle,0.13
2023-12-25,MA-SKU-0058,0,Display,0.14
2023-11-13,MA-SKU-0250,1,Display,0.16
2023-11-20,MA-SKU-0085,0,Bundle,0.28
2024-10-27,MA-SKU-0250,1,Discount,0.22
2024-10-13,MA-SKU-0179,0,Discount,0.07
2024-07-16,MA-SKU-0206,1,Display,0.06
2024-09-20,MA-SKU-0148,1,Display,0.19
2024-02-25,MA-SKU-0070,0,Discount,0.27
2023-02-15,MA-SKU-0120,0,Display,0.13
2024-08-22,MA-SKU-0252,1,Discount,0.11
2024-12-20,MA-SKU-0092,0,Bundle,0.24
2023-09-26,MA-SKU-0255,0,Display,0.2
2024-08-23,MA-SKU-0253,0,Bundle,0.19
2024-01-16,MA-SKU-0287,1,Discount,0.09
2023-04-28,MA-SKU-0058,1,Discount,0.09
2024-07-19,MA-SKU-0068,0,Bundle,0.12
2023-04-26,MA-SKU-0085,0,Display,0.1
2024-09-21,MA-SKU-0273,1,Bundle,0.29
2023-09-17,MA-SKU-0226,1,Bundle,0.05
2023-03-16,MA-SKU-0080,0,Display,0.21
2024-04-24,MA-SKU-0113,1,Discount,0.18
2023-11-01,MA-SKU-0183,1,Bundle,0.13
2023-01-07,MA-SKU-0279,0,Bundle,0.27
2024-01-01,MA-SKU-0053,1,Discount,0.22
2024-09-25,MA-SKU-0196,0,Bundle,0.3
2024-06-06,MA-SKU-0292,0,Discount,0.09
2023-12-14,MA-SKU-0292,0,Display,0.07
2024-03-13,MA-SKU-0290,1,Discount,0.08
2023-08-03,MA-SKU-0179,1,Discount,0.12
2024-03-04,MA-SKU-0221,0,Bundle,0.15
2024-05-12,MA-SKU-0273,0,Discount,0.27
2024-06-23,MA-SKU-0243,0,Discount,0.12
2024-01-02,MA-SKU-0153,1,Bundle,0.28
2023-11-09,MA-SKU-0272,1,Discount,0.17
2024-06-21,MA-SKU-0134,0,Bundle,0.21
2023-02-23,MA-SKU-0007,0,Display,0.12
2024-06-24,MA-SKU-0127,0,Discount,0.09
2024-04-11,MA-SKU-0055,0,Display,0.27
