Date,Country,Channel,Brand,SKU,Actual_Units,Forecast_Units
2023-05-17,ES,Retail,NutriBox,NB-MC-001,88,94
2023-05-18,ES,Retail,NutriBox,NB-MC-001,106,83
2023-05-19,ES,Retail,NutriBox,NB-MC-001,67,93
2023-05-20,ES,Retail,NutriBox,NB-MC-001,108,105
2023-05-21,ES,Retail,NutriBox,NB-MC-001,98,76
2023-05-22,ES,Retail,NutriBox,NB-MC-001,86,90
2023-05-23,ES,Retail,NutriBox,NB-MC-001,69,84
2023-05-24,ES,Retail,NutriBox,NB-MC-001,105,110
2023-05-25,ES,Retail,NutriBox,NB-MC-001,107,117
2023-05-26,ES,Retail,NutriBox,NB-MC-001,110,127
2023-05-27,ES,Retail,NutriBox,NB-MC-001,92,99
2023-05-28,ES,Retail,NutriBox,NB-MC-001,91,92
2023-05-29,ES,Retail,NutriBox,NB-MC-001,82,77
2023-05-30,ES,Retail,NutriBox,NB-MC-001,104,123
2023-05-31,ES,Retail,NutriBox,NB-MC-001,116,121
2023-06-01,ES,Retail,NutriBox,NB-MC-001,143,128
2023-06-02,ES,Retail,NutriBox,NB-MC-001,141,153
2023-06-03,ES,Retail,NutriBox,NB-MC-001,148,152
2023-06-04,ES,Retail,NutriBox,NB-MC-001,132,131
2023-06-05,ES,Retail,NutriBox,NB-MC-001,144,148
2023-06-06,ES,Retail,NutriBox,NB-MC-001,109,131
2023-06-07,ES,Retail,NutriBox,NB-MC-001,118,152
2023-06-08,ES,Retail,NutriBox,NB-MC-001,155,140
2023-06-09,ES,Retail,NutriBox,NB-MC-001,140,138
2023-06-10,ES,Retail,NutriBox,NB-MC-001,178,191
2023-06-11,ES,Retail,NutriBox,NB-MC-001,129,97
2023-06-12,ES,Retail,NutriBox,NB-MC-001,157,152
2023-06-13,ES,Retail,NutriBox,NB-MC-001,199,199
2023-06-14,ES,Retail,NutriBox,NB-MC-001,149,159
2023-06-15,ES,Retail,NutriBox,NB-MC-001,111,132
2023-06-16,ES,Retail,NutriBox,NB-MC-001,121,137
2023-06-17,ES,Retail,NutriBox,NB-MC-001,115,115
2023-06-18,ES,Retail,NutriBox,NB-MC-001,130,114
2023-06-19,ES,Retail,NutriBox,NB-MC-001,173,182
2023-06-20,ES,Retail,NutriBox,NB-MC-001,148,149
2023-06-21,ES,Retail,NutriBox,NB-MC-001,151,135
2023-06-22,ES,Retail,NutriBox,NB-MC-001,158,170
2023-06-23,ES,Retail,NutriBox,NB-MC-001,154,146
2023-06-24,ES,Retail,NutriBox,NB-MC-001,121,132
2023-06-25,ES,Retail,NutriBox,NB-MC-001,150,138
2023-06-26,ES,Retail,NutriBox,NB-MC-001,195,197
2023-06-27,ES,Retail,NutriBox,NB-MC-001,131,135
2023-06-28,ES,Retail,NutriBox,NB-MC-001,163,155
2023-06-29,ES,Retail,NutriBox,NB-MC-001,113,124
2023-06-30,ES,Retail,NutriBox,NB-MC-001,144,131
2023-07-01,ES,Retail,NutriBox,NB-MC-001,175,156
2023-07-02,ES,Retail,NutriBox,NB-MC-001,161,183
2023-07-03,ES,Retail,NutriBox,NB-MC-001,114,113
2023-07-04,ES,Retail,NutriBox,NB-MC-001,178,183
2023-07-05,ES,Retail,NutriBox,NB-MC-001,115,133
2023-07-06,ES,Retail,NutriBox,NB-MC-001,169,197
2023-07-07,ES,Retail,NutriBox,NB-MC-001,134,114
2023-07-08,ES,Retail,NutriBox,NB-MC-001,129,137
2023-07-09,ES,Retail,NutriBox,NB-MC-001,112,115
2023-07-10,ES,Retail,NutriBox,NB-MC-001,98,110
2023-07-11,ES,Retail,NutriBox,NB-MC-001,134,108
2023-07-12,ES,Retail,NutriBox,NB-MC-001,160,180
2023-07-13,ES,Retail,NutriBox,NB-MC-001,128,123
2023-07-14,ES,Retail,NutriBox,NB-MC-001,201,180
2023-07-15,ES,Retail,NutriBox,NB-MC-001,154,142
2023-07-16,ES,Retail,NutriBox,NB-MC-001,140,119
2023-07-17,ES,Retail,NutriBox,NB-MC-001,124,133
2023-07-18,ES,Retail,NutriBox,NB-MC-001,166,165
2023-07-19,ES,Retail,NutriBox,NB-MC-001,115,119
2023-07-20,ES,Retail,NutriBox,NB-MC-001,164,156
2023-07-21,ES,Retail,NutriBox,NB-MC-001,147,172
2023-07-22,ES,Retail,NutriBox,NB-MC-001,140,135
2023-07-23,ES,Retail,NutriBox,NB-MC-001,152,137
2023-07-24,ES,Retail,NutriBox,NB-MC-001,126,146
2023-07-25,ES,Retail,NutriBox,NB-MC-001,163,173
2023-07-26,ES,Retail,NutriBox,NB-MC-001,154,139
2023-07-27,ES,Retail,NutriBox,NB-MC-001,148,169
2023-07-28,ES,Retail,NutriBox,NB-MC-001,189,175
2023-07-29,ES,Retail,NutriBox,NB-MC-001,140,143
2023-07-30,ES,Retail,NutriBox,NB-MC-001,158,157
2023-07-31,ES,Retail,NutriBox,NB-MC-001,176,184
2023-08-01,ES,Retail,NutriBox,NB-MC-001,143,158
2023-08-02,ES,Retail,NutriBox,NB-MC-001,175,147
2023-08-03,ES,Retail,NutriBox,NB-MC-001,180,179
2023-08-04,ES,Retail,NutriBox,NB-MC-001,127,135
2023-08-05,ES,Retail,NutriBox,NB-MC-001,141,144
2023-08-06,ES,Retail,NutriBox,NB-MC-001,215,214
2023-08-07,ES,Retail,NutriBox,NB-MC-001,77,72
2023-08-08,ES,Retail,NutriBox,NB-MC-001,167,184
2023-08-09,ES,Retail,NutriBox,NB-MC-001,168,163
2023-08-10,ES,Retail,NutriBox,NB-MC-001,131,153
2023-08-11,ES,Retail,NutriBox,NB-MC-001,155,141
2023-08-12,ES,Retail,NutriBox,NB-MC-001,120,126
2023-08-13,ES,Retail,NutriBox,NB-MC-001,121,133
2023-08-14,ES,Retail,NutriBox,NB-MC-001,169,170
2023-08-15,ES,Retail,NutriBox,NB-MC-001,165,155
2023-08-16,ES,Retail,NutriBox,NB-MC-001,89,112
2023-08-17,ES,Retail,NutriBox,NB-MC-001,150,131
2023-08-18,ES,Retail,NutriBox,NB-MC-001,152,153
2023-08-19,ES,Retail,NutriBox,NB-MC-001,104,118
2023-08-20,ES,Retail,NutriBox,NB-MC-001,132,125
2023-08-21,ES,Retail,NutriBox,NB-MC-001,147,138
2023-08-22,ES,Retail,NutriBox,NB-MC-001,122,159
2023-08-23,ES,Retail,NutriBox,NB-MC-001,126,151
2023-08-24,ES,Retail,NutriBox,NB-MC-001,124,113
2023-08-25,ES,Retail,NutriBox,NB-MC-001,130,148
2023-08-26,ES,Retail,NutriBox,NB-MC-001,154,149
2023-08-27,ES,Retail,NutriBox,NB-MC-001,148,161
2023-08-28,ES,Retail,NutriBox,NB-MC-001,121,97
2023-08-29,ES,Retail,NutriBox,NB-MC-001,117,135
2023-08-30,ES,Retail,NutriBox,NB-MC-001,137,156
2023-08-31,ES,Retail,NutriBox,NB-MC-001,151,140
2023-09-01,ES,Retail,NutriBox,NB-MC-001,94,92
2023-09-02,ES,Retail,NutriBox,NB-MC-001,99,104
2023-09-03,ES,Retail,NutriBox,NB-MC-001,79,101
2023-09-04,ES,Retail,NutriBox,NB-MC-001,98,112
2023-09-05,ES,Retail,NutriBox,NB-MC-001,97,92
2023-09-06,ES,Retail,NutriBox,NB-MC-001,112,135
2023-09-07,ES,Retail,NutriBox,NB-MC-001,109,104
2023-09-08,ES,Retail,NutriBox,NB-MC-001,120,128
2023-09-09,ES,Retail,NutriBox,NB-MC-001,96,103
2023-09-10,ES,Retail,NutriBox,NB-MC-001,93,73
2023-09-11,ES,Retail,NutriBox,NB-MC-001,53,57
2023-09-12,ES,Retail,NutriBox,NB-MC-001,118,129
2023-09-13,ES,Retail,NutriBox,NB-MC-001,94,108
2023-09-14,ES,Retail,NutriBox,NB-MC-001,119,103
2023-09-15,ES,Retail,NutriBox,NB-MC-001,103,138
2023-09-16,ES,Retail,NutriBox,NB-MC-001,96,75
2023-09-17,ES,Retail,NutriBox,NB-MC-001,113,96
2023-09-18,ES,Retail,NutriBox,NB-MC-001,88,99
2023-09-19,ES,Retail,NutriBox,NB-MC-001,70,86
2023-09-20,ES,Retail,NutriBox,NB-MC-001,113,120
2023-09-21,ES,Retail,NutriBox,NB-MC-001,75,83
2023-09-22,ES,Retail,NutriBox,NB-MC-001,123,105
2023-09-23,ES,Retail,NutriBox,NB-MC-001,133,123
2023-09-24,ES,Retail,NutriBox,NB-MC-001,110,124
2023-09-25,ES,Retail,NutriBox,NB-MC-001,99,104
2023-09-26,ES,Retail,NutriBox,NB-MC-001,110,96
2023-09-27,ES,Retail,NutriBox,NB-MC-001,138,139
2023-09-28,ES,Retail,NutriBox,NB-MC-001,111,131
2023-09-29,ES,Retail,NutriBox,NB-MC-001,72,80
2023-09-30,ES,Retail,NutriBox,NB-MC-001,110,109
2023-10-01,ES,Retail,NutriBox,NB-MC-001,124,103
2023-10-02,ES,Retail,NutriBox,NB-MC-001,97,86
2023-10-03,ES,Retail,NutriBox,NB-MC-001,142,148
2023-10-04,ES,Retail,NutriBox,NB-MC-001,86,103
2023-10-05,ES,Retail,NutriBox,NB-MC-001,86,95
2023-10-06,ES,Retail,NutriBox,NB-MC-001,134,138
2023-10-07,ES,Retail,NutriBox,NB-MC-001,91,99
2023-10-08,ES,Retail,NutriBox,NB-MC-001,88,89
2023-10-09,ES,Retail,NutriBox,NB-MC-001,113,99
2023-10-10,ES,Retail,NutriBox,NB-MC-001,152,128
2023-10-11,ES,Retail,NutriBox,NB-MC-001,105,102
2023-10-12,ES,Retail,NutriBox,NB-MC-001,87,111
2023-10-13,ES,Retail,NutriBox,NB-MC-001,92,96
2023-10-14,ES,Retail,NutriBox,NB-MC-001,79,72
2023-10-15,ES,Retail,NutriBox,NB-MC-001,95,97
2023-10-16,ES,Retail,NutriBox,NB-MC-001,94,82
2023-10-17,ES,Retail,NutriBox,NB-MC-001,70,83
2023-10-18,ES,Retail,NutriBox,NB-MC-001,75,91
2023-10-19,ES,Retail,NutriBox,NB-MC-001,115,98
2023-10-20,ES,Retail,NutriBox,NB-MC-001,88,87
2023-10-21,ES,Retail,NutriBox,NB-MC-001,110,98
2023-10-22,ES,Retail,NutriBox,NB-MC-001,109,88
2023-10-23,ES,Retail,NutriBox,NB-MC-001,87,88
2023-10-24,ES,Retail,NutriBox,NB-MC-001,66,78
2023-10-25,ES,Retail,NutriBox,NB-MC-001,73,71
2023-10-26,ES,Retail,NutriBox,NB-MC-001,95,107
2023-10-27,ES,Retail,NutriBox,NB-MC-001,108,126
2023-10-28,ES,Retail,NutriBox,NB-MC-001,103,90
2023-10-29,ES,Retail,NutriBox,NB-MC-001,114,116
2023-10-30,ES,Retail,NutriBox,NB-MC-001,139,105
2023-10-31,ES,Retail,NutriBox,NB-MC-001,143,145
2023-11-01,ES,Retail,NutriBox,NB-MC-001,115,124
2023-11-02,ES,Retail,NutriBox,NB-MC-001,123,114
2023-11-03,ES,Retail,NutriBox,NB-MC-001,91,80
2023-11-04,ES,Retail,NutriBox,NB-MC-001,80,87
2023-11-05,ES,Retail,NutriBox,NB-MC-001,84,77
2023-11-06,ES,Retail,NutriBox,NB-MC-001,108,90
2023-11-07,ES,Retail,NutriBox,NB-MC-001,69,65
2023-11-08,ES,Retail,NutriBox,NB-MC-001,61,81
2023-11-09,ES,Retail,NutriBox,NB-MC-001,112,93
2023-11-10,ES,Retail,NutriBox,NB-MC-001,123,138
2023-11-11,ES,Retail,NutriBox,NB-MC-001,122,103
2023-11-12,ES,Retail,NutriBox,NB-MC-001,109,97
2023-11-13,ES,Retail,NutriBox,NB-MC-001,75,76
2023-11-14,ES,Retail,NutriBox,NB-MC-001,108,103
2023-11-15,ES,Retail,NutriBox,NB-MC-001,85,89
2023-11-16,ES,Retail,NutriBox,NB-MC-001,100,122
2023-11-17,ES,Retail,NutriBox,NB-MC-001,105,99
2023-11-18,ES,Retail,NutriBox,NB-MC-001,126,121
2023-11-19,ES,Retail,NutriBox,NB-MC-001,85,87
2023-11-20,ES,Retail,NutriBox,NB-MC-001,137,132
2023-11-21,ES,Retail,NutriBox,NB-MC-001,59,77
2023-11-22,ES,Retail,NutriBox,NB-MC-001,129,134
2023-11-23,ES,Retail,NutriBox,NB-MC-001,107,99
2023-11-24,ES,Retail,NutriBox,NB-MC-001,84,94
2023-11-25,ES,Retail,NutriBox,NB-MC-001,89,101
2023-11-26,ES,Retail,NutriBox,NB-MC-001,57,63
2023-11-27,ES,Retail,NutriBox,NB-MC-001,92,84
2023-11-28,ES,Retail,NutriBox,NB-MC-001,114,134
2023-11-29,ES,Retail,NutriBox,NB-MC-001,50,70
2023-11-30,ES,Retail,NutriBox,NB-MC-001,104,98
2023-12-01,ES,Retail,NutriBox,NB-MC-001,116,141
2023-12-02,ES,Retail,NutriBox,NB-MC-001,108,122
2023-12-03,ES,Retail,NutriBox,NB-MC-001,183,187
2023-12-04,ES,Retail,NutriBox,NB-MC-001,158,155
2023-12-05,ES,Retail,NutriBox,NB-MC-001,172,171
2023-12-06,ES,Retail,NutriBox,NB-MC-001,133,146
2023-12-07,ES,Retail,NutriBox,NB-MC-001,194,187
2023-12-08,ES,Retail,NutriBox,NB-MC-001,166,179
2023-12-09,ES,Retail,NutriBox,NB-MC-001,138,139
2023-12-10,ES,Retail,NutriBox,NB-MC-001,129,140
2023-12-11,ES,Retail,NutriBox,NB-MC-001,172,158
2023-12-12,ES,Retail,NutriBox,NB-MC-001,136,161
2023-12-13,ES,Retail,NutriBox,NB-MC-001,149,152
2023-12-14,ES,Retail,NutriBox,NB-MC-001,112,137
2023-12-15,ES,Retail,NutriBox,NB-MC-001,160,163
2023-12-16,ES,Retail,NutriBox,NB-MC-001,205,211
2023-12-17,ES,Retail,NutriBox,NB-MC-001,166,154
2023-12-18,ES,Retail,NutriBox,NB-MC-001,121,121
2023-12-19,ES,Retail,NutriBox,NB-MC-001,132,142
2023-12-20,ES,Retail,NutriBox,NB-MC-001,164,166
2023-12-21,ES,Retail,NutriBox,NB-MC-001,85,99
2023-12-22,ES,Retail,NutriBox,NB-MC-001,164,189
2023-12-23,ES,Retail,NutriBox,NB-MC-001,165,196
2023-12-24,ES,Retail,NutriBox,NB-MC-001,113,128
2023-12-25,ES,Retail,NutriBox,NB-MC-001,161,144
2023-12-26,ES,Retail,NutriBox,NB-MC-001,143,151
2023-12-27,ES,Retail,NutriBox,NB-MC-001,161,160
2023-12-28,ES,Retail,NutriBox,NB-MC-001,186,169
2023-12-29,ES,Retail,NutriBox,NB-MC-001,111,118
2023-12-30,ES,Retail,NutriBox,NB-MC-001,116,123
2023-12-31,ES,Retail,NutriBox,NB-MC-001,146,150
2024-01-01,ES,Retail,NutriBox,NB-MC-001,127,121
2024-01-02,ES,Retail,NutriBox,NB-MC-001,101,84
2024-01-03,ES,Retail,NutriBox,NB-MC-001,144,128
2024-01-04,ES,Retail,NutriBox,NB-MC-001,125,107
2024-01-05,ES,Retail,NutriBox,NB-MC-001,90,97
2024-01-06,ES,Retail,NutriBox,NB-MC-001,121,117
2024-01-07,ES,Retail,NutriBox,NB-MC-001,89,84
2024-01-08,ES,Retail,NutriBox,NB-MC-001,116,87
2024-01-09,ES,Retail,NutriBox,NB-MC-001,89,117
2024-01-10,ES,Retail,NutriBox,NB-MC-001,95,81
2024-01-11,ES,Retail,NutriBox,NB-MC-001,124,142
2024-01-12,ES,Retail,NutriBox,NB-MC-001,77,83
2024-01-13,ES,Retail,NutriBox,NB-MC-001,95,99
2024-01-14,ES,Retail,NutriBox,NB-MC-001,100,111
2024-01-15,ES,Retail,NutriBox,NB-MC-001,144,148
2024-01-16,ES,Retail,NutriBox,NB-MC-001,113,107
2024-01-17,ES,Retail,NutriBox,NB-MC-001,97,99
2024-01-18,ES,Retail,NutriBox,NB-MC-001,103,94
2024-01-19,ES,Retail,NutriBox,NB-MC-001,88,95
2024-01-20,ES,Retail,NutriBox,NB-MC-001,134,128
2024-01-21,ES,Retail,NutriBox,NB-MC-001,118,101
2024-01-22,ES,Retail,NutriBox,NB-MC-001,104,105
2024-01-23,ES,Retail,NutriBox,NB-MC-001,104,119
2024-01-24,ES,Retail,NutriBox,NB-MC-001,94,89
2024-01-25,ES,Retail,NutriBox,NB-MC-001,89,87
2024-01-26,ES,Retail,NutriBox,NB-MC-001,92,101
2024-01-27,ES,Retail,NutriBox,NB-MC-001,111,100
2024-01-28,ES,Retail,NutriBox,NB-MC-001,103,91
2024-01-29,ES,Retail,NutriBox,NB-MC-001,133,130
2024-01-30,ES,Retail,NutriBox,NB-MC-001,115,118
2024-01-31,ES,Retail,NutriBox,NB-MC-001,122,108
2024-02-01,ES,Retail,NutriBox,NB-MC-001,125,122
2024-02-02,ES,Retail,NutriBox,NB-MC-001,91,81
2024-02-03,ES,Retail,NutriBox,NB-MC-001,126,139
2024-02-04,ES,Retail,NutriBox,NB-MC-001,120,127
2024-02-05,ES,Retail,NutriBox,NB-MC-001,117,139
2024-02-06,ES,Retail,NutriBox,NB-MC-001,82,106
2024-02-07,ES,Retail,NutriBox,NB-MC-001,98,100
2024-02-08,ES,Retail,NutriBox,NB-MC-001,83,73
2024-02-09,ES,Retail,NutriBox,NB-MC-001,107,91
2024-02-10,ES,Retail,NutriBox,NB-MC-001,98,103
2024-02-11,ES,Retail,NutriBox,NB-MC-001,109,119
2024-02-12,ES,Retail,NutriBox,NB-MC-001,79,99
2024-02-13,ES,Retail,NutriBox,NB-MC-001,100,125
2024-02-14,ES,Retail,NutriBox,NB-MC-001,126,113
2024-02-15,ES,Retail,NutriBox,NB-MC-001,69,82
2024-02-16,ES,Retail,NutriBox,NB-MC-001,58,57
2024-02-17,ES,Retail,NutriBox,NB-MC-001,120,110
2024-02-18,ES,Retail,NutriBox,NB-MC-001,108,96
2024-02-19,ES,Retail,NutriBox,NB-MC-001,99,110
2024-02-20,ES,Retail,NutriBox,NB-MC-001,97,108
2024-02-21,ES,Retail,NutriBox,NB-MC-001,105,105
2024-02-22,ES,Retail,NutriBox,NB-MC-001,90,81
2024-02-23,ES,Retail,NutriBox,NB-MC-001,90,88
2024-02-24,ES,Retail,NutriBox,NB-MC-001,116,128
2024-02-25,ES,Retail,NutriBox,NB-MC-001,97,97
2024-02-26,ES,Retail,NutriBox,NB-MC-001,121,114
2024-02-27,ES,Retail,NutriBox,NB-MC-001,87,88
2024-02-28,ES,Retail,NutriBox,NB-MC-001,68,77
2024-02-29,ES,Retail,NutriBox,NB-MC-001,128,117
2024-03-01,ES,Retail,NutriBox,NB-MC-001,110,125
2024-03-02,ES,Retail,NutriBox,NB-MC-001,112,99
2024-03-03,ES,Retail,NutriBox,NB-MC-001,120,109
2024-03-04,ES,Retail,NutriBox,NB-MC-001,69,93
2024-03-05,ES,Retail,NutriBox,NB-MC-001,139,127
2024-03-06,ES,Retail,NutriBox,NB-MC-001,125,129
2024-03-07,ES,Retail,NutriBox,NB-MC-001,93,108
2024-03-08,ES,Retail,NutriBox,NB-MC-001,119,101
2024-03-09,ES,Retail,NutriBox,NB-MC-001,92,101
2024-03-10,ES,Retail,NutriBox,NB-MC-001,94,87
2024-03-11,ES,Retail,NutriBox,NB-MC-001,101,96
2024-03-12,ES,Retail,NutriBox,NB-MC-001,119,123
2024-03-13,ES,Retail,NutriBox,NB-MC-001,75,76
2024-03-14,ES,Retail,NutriBox,NB-MC-001,113,110
2024-03-15,ES,Retail,NutriBox,NB-MC-001,95,77
2024-03-16,ES,Retail,NutriBox,NB-MC-001,94,102
2024-03-17,ES,Retail,NutriBox,NB-MC-001,107,92
2024-03-18,ES,Retail,NutriBox,NB-MC-001,140,121
2024-03-19,ES,Retail,NutriBox,NB-MC-001,146,141
2024-03-20,ES,Retail,NutriBox,NB-MC-001,91,85
2024-03-21,ES,Retail,NutriBox,NB-MC-001,79,78
2024-03-22,ES,Retail,NutriBox,NB-MC-001,108,115
2024-03-23,ES,Retail,NutriBox,NB-MC-001,100,115
2024-03-24,ES,Retail,NutriBox,NB-MC-001,54,65
2024-03-25,ES,Retail,NutriBox,NB-MC-001,122,105
2024-03-26,ES,Retail,NutriBox,NB-MC-001,87,90
2024-03-27,ES,Retail,NutriBox,NB-MC-001,78,89
2024-03-28,ES,Retail,NutriBox,NB-MC-001,109,101
2024-03-29,ES,Retail,NutriBox,NB-MC-001,71,89
2024-03-30,ES,Retail,NutriBox,NB-MC-001,107,108
2024-03-31,ES,Retail,NutriBox,NB-MC-001,83,84
2024-04-01,ES,Retail,NutriBox,NB-MC-001,113,146
2024-04-02,ES,Retail,NutriBox,NB-MC-001,104,111
2024-04-03,ES,Retail,NutriBox,NB-MC-001,81,78
2024-04-04,ES,Retail,NutriBox,NB-MC-001,105,96
2024-04-05,ES,Retail,NutriBox,NB-MC-001,84,105
2024-04-06,ES,Retail,NutriBox,NB-MC-001,111,123
2024-04-07,ES,Retail,NutriBox,NB-MC-001,147,127
2024-04-08,ES,Retail,NutriBox,NB-MC-001,116,125
2024-04-09,ES,Retail,NutriBox,NB-MC-001,105,85
2024-04-10,ES,Retail,NutriBox,NB-MC-001,142,126
2024-04-11,ES,Retail,NutriBox,NB-MC-001,111,112
2024-04-12,ES,Retail,NutriBox,NB-MC-001,90,87
2024-04-13,ES,Retail,NutriBox,NB-MC-001,120,119
2024-04-14,ES,Retail,NutriBox,NB-MC-001,112,119
2024-04-15,ES,Retail,NutriBox,NB-MC-001,137,147
2024-04-16,ES,Retail,NutriBox,NB-MC-001,128,129
2024-04-17,ES,Retail,NutriBox,NB-MC-001,114,139
2024-04-18,ES,Retail,NutriBox,NB-MC-001,93,98
2024-04-19,ES,Retail,NutriBox,NB-MC-001,103,118
2024-04-20,ES,Retail,NutriBox,NB-MC-001,124,120
2024-04-21,ES,Retail,NutriBox,NB-MC-001,90,110
2024-04-22,ES,Retail,NutriBox,NB-MC-001,118,120
2024-04-23,ES,Retail,NutriBox,NB-MC-001,99,104
2024-04-24,ES,Retail,NutriBox,NB-MC-001,61,84
2024-04-25,ES,Retail,NutriBox,NB-MC-001,70,84
2024-04-26,ES,Retail,NutriBox,NB-MC-001,102,89
2024-04-27,ES,Retail,NutriBox,NB-MC-001,97,83
2024-04-28,ES,Retail,NutriBox,NB-MC-001,89,99
2024-04-29,ES,Retail,NutriBox,NB-MC-001,88,98
2024-04-30,ES,Retail,NutriBox,NB-MC-001,66,65
2024-05-01,ES,Retail,NutriBox,NB-MC-001,85,100
2024-05-02,ES,Retail,NutriBox,NB-MC-001,91,88
2024-05-03,ES,Retail,NutriBox,NB-MC-001,97,107
2024-05-04,ES,Retail,NutriBox,NB-MC-001,104,113
2024-05-05,ES,Retail,NutriBox,NB-MC-001,97,106
2024-05-06,ES,Retail,NutriBox,NB-MC-001,120,162
2024-05-07,ES,Retail,NutriBox,NB-MC-001,101,87
2024-05-08,ES,Retail,NutriBox,NB-MC-001,106,97
2024-05-09,ES,Retail,NutriBox,NB-MC-001,75,102
2024-05-10,ES,Retail,NutriBox,NB-MC-001,133,147
2024-05-11,ES,Retail,NutriBox,NB-MC-001,115,104
2024-05-12,ES,Retail,NutriBox,NB-MC-001,114,98
2024-05-13,ES,Retail,NutriBox,NB-MC-001,88,97
2024-05-14,ES,Retail,NutriBox,NB-MC-001,87,73
2024-05-15,ES,Retail,NutriBox,NB-MC-001,158,128
2024-05-16,ES,Retail,NutriBox,NB-MC-001,93,103
2024-05-17,ES,Retail,NutriBox,NB-MC-001,141,162
2024-05-18,ES,Retail,NutriBox,NB-MC-001,95,93
2024-05-19,ES,Retail,NutriBox,NB-MC-001,72,95
2024-05-20,ES,Retail,NutriBox,NB-MC-001,102,92
2024-05-21,ES,Retail,NutriBox,NB-MC-001,60,84
2024-05-22,ES,Retail,NutriBox,NB-MC-001,112,115
2024-05-23,ES,Retail,NutriBox,NB-MC-001,70,68
2024-05-24,ES,Retail,NutriBox,NB-MC-001,140,113
2024-05-25,ES,Retail,NutriBox,NB-MC-001,115,123
2024-05-26,ES,Retail,NutriBox,NB-MC-001,82,83
2024-05-27,ES,Retail,NutriBox,NB-MC-001,103,106
2024-05-28,ES,Retail,NutriBox,NB-MC-001,95,109
2024-05-29,ES,Retail,NutriBox,NB-MC-001,149,119
2024-05-30,ES,Retail,NutriBox,NB-MC-001,109,108
2024-05-31,ES,Retail,NutriBox,NB-MC-001,116,97
2024-06-01,ES,Retail,NutriBox,NB-MC-001,149,151
2024-06-02,ES,Retail,NutriBox,NB-MC-001,166,175
2024-06-03,ES,Retail,NutriBox,NB-MC-001,135,150
2024-06-04,ES,Retail,NutriBox,NB-MC-001,117,125
2024-06-05,ES,Retail,NutriBox,NB-MC-001,166,139
2024-06-06,ES,Retail,NutriBox,NB-MC-001,84,98
2024-06-07,ES,Retail,NutriBox,NB-MC-001,172,153
2024-06-08,ES,Retail,NutriBox,NB-MC-001,148,142
2024-06-09,ES,Retail,NutriBox,NB-MC-001,81,91
2024-06-10,ES,Retail,NutriBox,NB-MC-001,119,96
2024-06-11,ES,Retail,NutriBox,NB-MC-001,133,128
2024-06-12,ES,Retail,NutriBox,NB-MC-001,120,119
2024-06-13,ES,Retail,NutriBox,NB-MC-001,135,134
2024-06-14,ES,Retail,NutriBox,NB-MC-001,162,183
2024-06-15,ES,Retail,NutriBox,NB-MC-001,162,154
2024-06-16,ES,Retail,NutriBox,NB-MC-001,184,157
2024-06-17,ES,Retail,NutriBox,NB-MC-001,160,154
2024-06-18,ES,Retail,NutriBox,NB-MC-001,131,137
2024-06-19,ES,Retail,NutriBox,NB-MC-001,135,136
2024-06-20,ES,Retail,NutriBox,NB-MC-001,103,125
2024-06-21,ES,Retail,NutriBox,NB-MC-001,122,146
2024-06-22,ES,Retail,NutriBox,NB-MC-001,116,138
2024-06-23,ES,Retail,NutriBox,NB-MC-001,187,211
2024-06-24,ES,Retail,NutriBox,NB-MC-001,125,134
2024-06-25,ES,Retail,NutriBox,NB-MC-001,188,147
2024-06-26,ES,Retail,NutriBox,NB-MC-001,130,129
2024-06-27,ES,Retail,NutriBox,NB-MC-001,125,137
2024-06-28,ES,Retail,NutriBox,NB-MC-001,176,164
2024-06-29,ES,Retail,NutriBox,NB-MC-001,187,172
2024-06-30,ES,Retail,NutriBox,NB-MC-001,137,118
2024-07-01,ES,Retail,NutriBox,NB-MC-001,139,137
2024-07-02,ES,Retail,NutriBox,NB-MC-001,136,142
2024-07-03,ES,Retail,NutriBox,NB-MC-001,133,158
2024-07-04,ES,Retail,NutriBox,NB-MC-001,113,117
2024-07-05,ES,Retail,NutriBox,NB-MC-001,159,196
2024-07-06,ES,Retail,NutriBox,NB-MC-001,106,145
2024-07-07,ES,Retail,NutriBox,NB-MC-001,151,169
2024-07-08,ES,Retail,NutriBox,NB-MC-001,158,151
2024-07-09,ES,Retail,NutriBox,NB-MC-001,149,149
2024-07-10,ES,Retail,NutriBox,NB-MC-001,121,120
2024-07-11,ES,Retail,NutriBox,NB-MC-001,204,209
2024-07-12,ES,Retail,NutriBox,NB-MC-001,170,161
2024-07-13,ES,Retail,NutriBox,NB-MC-001,146,155
2024-07-14,ES,Retail,NutriBox,NB-MC-001,150,146
2024-07-15,ES,Retail,NutriBox,NB-MC-001,146,136
2024-07-16,ES,Retail,NutriBox,NB-MC-001,141,138
2024-07-17,ES,Retail,NutriBox,NB-MC-001,127,106
2024-07-18,ES,Retail,NutriBox,NB-MC-001,129,182
2024-07-19,ES,Retail,NutriBox,NB-MC-001,120,103
2024-07-20,ES,Retail,NutriBox,NB-MC-001,105,111
2024-07-21,ES,Retail,NutriBox,NB-MC-001,131,134
2024-07-22,ES,Retail,NutriBox,NB-MC-001,119,134
2024-07-23,ES,Retail,NutriBox,NB-MC-001,140,138
2024-07-24,ES,Retail,NutriBox,NB-MC-001,184,190
2024-07-25,ES,Retail,NutriBox,NB-MC-001,169,177
