Date,Country,Region,SKU,Stakeholder,Forecast_Units,Actual_Units,Consensus_Units,Forecast_Error
2024-09-01,USA,Central,VM_US_009,Finance,918,934,950,-16
2024-09-01,USA,Central,VM_US_009,System,951,934,950,17
2024-10-01,USA,Central,VM_US_009,Sales,822,988,914,-166
2024-10-01,USA,Central,VM_US_009,Marketing,913,988,914,-75
2024-10-01,USA,Central,VM_US_009,Finance,841,988,914,-147
2024-10-01,USA,Central,VM_US_009,System,1081,988,914,93
2024-11-01,USA,Central,VM_US_009,Sales,980,679,870,301
2024-11-01,USA,Central,VM_US_009,Marketing,830,679,870,151
2024-11-01,USA,Central,VM_US_009,Finance,791,679,870,112
2024-11-01,USA,Central,VM_US_009,System,882,679,870,203
2024-12-01,USA,Central,VM_US_009,Sales,845,1093,825,-248
2024-12-01,USA,Central,VM_US_009,Marketing,717,1093,825,-376
2024-12-01,USA,Central,VM_US_009,Finance,812,1093,825,-281
2024-12-01,USA,Central,VM_US_009,System,929,1093,825,-164
2023-01-01,USA,Central,VM_US_010,Sales,780,814,866,-34
2023-01-01,USA,Central,VM_US_010,Marketing,970,814,866,156
2023-01-01,USA,Central,VM_US_010,Finance,826,814,866,12
2023-01-01,USA,Central,VM_US_010,System,890,814,866,76
2023-02-01,USA,Central,VM_US_010,Sales,870,843,893,27
2023-02-01,USA,Central,VM_US_010,Marketing,1030,843,893,187
2023-02-01,USA,Central,VM_US_010,Finance,930,843,893,87
2023-02-01,USA,Central,VM_US_010,System,743,843,893,-100
2023-03-01,USA,Central,VM_US_010,Sales,827,822,889,5
2023-03-01,USA,Central,VM_US_010,Marketing,893,822,889,71
2023-03-01,USA,Central,VM_US_010,Finance,965,822,889,143
2023-03-01,USA,Central,VM_US_010,System,874,822,889,52
2023-04-01,USA,Central,VM_US_010,Sales,637,871,849,-234
2023-04-01,USA,Central,VM_US_010,Marketing,1009,871,849,138
2023-04-01,USA,Central,VM_US_010,Finance,853,871,849,-18
2023-04-01,USA,Central,VM_US_010,System,898,871,849,27
2023-05-01,USA,Central,VM_US_010,Sales,790,904,859,-114
2023-05-01,USA,Central,VM_US_010,Marketing,845,904,859,-59
2023-05-01,USA,Central,VM_US_010,Finance,789,904,859,-115
2023-05-01,USA,Central,VM_US_010,System,1015,904,859,111
2023-06-01,USA,Central,VM_US_010,Sales,771,580,894,191
2023-06-01,USA,Central,VM_US_010,Marketing,837,580,894,257
2023-06-01,USA,Central,VM_US_010,Finance,1027,580,894,447
2023-06-01,USA,Central,VM_US_010,System,944,580,894,364
2023-07-01,USA,Central,VM_US_010,Sales,858,656,935,202
2023-07-01,USA,Central,VM_US_010,Marketing,946,656,935,290
2023-07-01,USA,Central,VM_US_010,Finance,1103,656,935,447
2023-07-01,USA,Central,VM_US_010,System,835,656,935,179
2023-08-01,USA,Central,VM_US_010,Sales,904,716,908,188
2023-08-01,USA,Central,VM_US_010,Marketing,866,716,908,150
2023-08-01,USA,Central,VM_US_010,Finance,919,716,908,203
2023-08-01,USA,Central,VM_US_010,System,943,716,908,227
2023-09-01,USA,Central,VM_US_010,Sales,926,912,887,14
2023-09-01,USA,Central,VM_US_010,Marketing,1041,912,887,129
2023-09-01,USA,Central,VM_US_010,Finance,840,912,887,-72
2023-09-01,USA,Central,VM_US_010,System,743,912,887,-169
2023-10-01,USA,Central,VM_US_010,Sales,737,912,753,-175
2023-10-01,USA,Central,VM_US_010,Marketing,753,912,753,-159
2023-10-01,USA,Central,VM_US_010,Finance,785,912,753,-127
2023-10-01,USA,Central,VM_US_010,System,740,912,753,-172
2023-11-01,USA,Central,VM_US_010,Sales,876,1023,898,-147
2023-11-01,USA,Central,VM_US_010,Marketing,944,1023,898,-79
2023-11-01,USA,Central,VM_US_010,Finance,924,1023,898,-99
2023-11-01,USA,Central,VM_US_010,System,849,1023,898,-174
2023-12-01,USA,Central,VM_US_010,Sales,820,996,871,-176
2023-12-01,USA,Central,VM_US_010,Marketing,853,996,871,-143
2023-12-01,USA,Central,VM_US_010,Finance,797,996,871,-199
2023-12-01,USA,Central,VM_US_010,System,1017,996,871,21
2024-01-01,USA,Central,VM_US_010,Sales,933,857,913,76
2024-01-01,USA,Central,VM_US_010,Marketing,810,857,913,-47
2024-01-01,USA,Central,VM_US_010,Finance,959,857,913,102
2024-01-01,USA,Central,VM_US_010,System,951,857,913,94
2024-02-01,USA,Central,VM_US_010,Sales,871,658,902,213
2024-02-01,USA,Central,VM_US_010,Marketing,883,658,902,225
2024-02-01,USA,Central,VM_US_010,Finance,839,658,902,181
2024-02-01,USA,Central,VM_US_010,System,1015,658,902,357
2024-03-01,USA,Central,VM_US_010,Sales,824,711,836,113
2024-03-01,USA,Central,VM_US_010,Marketing,782,711,836,71
2024-03-01,USA,Central,VM_US_010,Finance,978,711,836,267
2024-03-01,USA,Central,VM_US_010,System,763,711,836,52
2024-04-01,USA,Central,VM_US_010,Sales,916,631,926,285
2024-04-01,USA,Central,VM_US_010,Marketing,856,631,926,225
2024-04-01,USA,Central,VM_US_010,Finance,979,631,926,348
2024-04-01,USA,Central,VM_US_010,System,955,631,926,324
2024-05-01,USA,Central,VM_US_010,Sales,720,865,751,-145
2024-05-01,USA,Central,VM_US_010,Marketing,745,865,751,-120
2024-05-01,USA,Central,VM_US_010,Finance,685,865,751,-180
2024-05-01,USA,Central,VM_US_010,System,856,865,751,-9
2024-06-01,USA,Central,VM_US_010,Sales,852,784,935,68
2024-06-01,USA,Central,VM_US_010,Marketing,889,784,935,105
2024-06-01,USA,Central,VM_US_010,Finance,1069,784,935,285
2024-06-01,USA,Central,VM_US_010,System,931,784,935,147
2024-07-01,USA,Central,VM_US_010,Sales,707,880,863,-173
2024-07-01,USA,Central,VM_US_010,Marketing,873,880,863,-7
2024-07-01,USA,Central,VM_US_010,Finance,963,880,863,83
2024-07-01,USA,Central,VM_US_010,System,911,880,863,31
2024-08-01,USA,Central,VM_US_010,Sales,831,734,835,97
2024-08-01,USA,Central,VM_US_010,Marketing,878,734,835,144
2024-08-01,USA,Central,VM_US_010,Finance,828,734,835,94
2024-08-01,USA,Central,VM_US_010,System,806,734,835,72
2024-09-01,USA,Central,VM_US_010,Sales,790,590,881,200
2024-09-01,USA,Central,VM_US_010,Marketing,897,590,881,307
2024-09-01,USA,Central,VM_US_010,Finance,962,590,881,372
2024-09-01,USA,Central,VM_US_010,System,878,590,881,288
2024-10-01,USA,Central,VM_US_010,Sales,862,1009,846,-147
2024-10-01,USA,Central,VM_US_010,Marketing,779,1009,846,-230
2024-10-01,USA,Central,VM_US_010,Finance,821,1009,846,-188
2024-10-01,USA,Central,VM_US_010,System,923,1009,846,-86
2024-11-01,USA,Central,VM_US_010,Sales,803,835,779,-32
2024-11-01,USA,Central,VM_US_010,Marketing,708,835,779,-127
2024-11-01,USA,Central,VM_US_010,Finance,777,835,779,-58
2024-11-01,USA,Central,VM_US_010,System,829,835,779,-6
2024-12-01,USA,Central,VM_US_010,Sales,769,795,958,-26
2024-12-01,USA,Central,VM_US_010,Marketing,1033,795,958,238
2024-12-01,USA,Central,VM_US_010,Finance,933,795,958,138
2024-12-01,USA,Central,VM_US_010,System,1100,795,958,305
2023-01-01,USA,Central,VM_US_011,Sales,1312,1373,1470,-61
2023-01-01,USA,Central,VM_US_011,Marketing,1583,1373,1470,210
2023-01-01,USA,Central,VM_US_011,Finance,1582,1373,1470,209
2023-01-01,USA,Central,VM_US_011,System,1405,1373,1470,32
2023-02-01,USA,Central,VM_US_011,Sales,1493,1887,1459,-394
2023-02-01,USA,Central,VM_US_011,Marketing,1484,1887,1459,-403
2023-02-01,USA,Central,VM_US_011,Finance,1497,1887,1459,-390
2023-02-01,USA,Central,VM_US_011,System,1365,1887,1459,-522
2023-03-01,USA,Central,VM_US_011,Sales,1420,1265,1348,155
2023-03-01,USA,Central,VM_US_011,Marketing,1600,1265,1348,335
2023-03-01,USA,Central,VM_US_011,Finance,1156,1265,1348,-109
2023-03-01,USA,Central,VM_US_011,System,1219,1265,1348,-46
2023-04-01,USA,Central,VM_US_011,Sales,1166,1351,1359,-185
2023-04-01,USA,Central,VM_US_011,Marketing,1234,1351,1359,-117
2023-04-01,USA,Central,VM_US_011,Finance,1631,1351,1359,280
2023-04-01,USA,Central,VM_US_011,System,1408,1351,1359,57
2023-05-01,USA,Central,VM_US_011,Sales,1511,1298,1470,213
2023-05-01,USA,Central,VM_US_011,Marketing,1507,1298,1470,209
2023-05-01,USA,Central,VM_US_011,Finance,1694,1298,1470,396
2023-05-01,USA,Central,VM_US_011,System,1169,1298,1470,-129
2023-06-01,USA,Central,VM_US_011,Sales,1380,1280,1632,100
2023-06-01,USA,Central,VM_US_011,Marketing,1556,1280,1632,276
2023-06-01,USA,Central,VM_US_011,Finance,2003,1280,1632,723
2023-06-01,USA,Central,VM_US_011,System,1591,1280,1632,311
2023-07-01,USA,Central,VM_US_011,Sales,1270,1427,1377,-157
2023-07-01,USA,Central,VM_US_011,Marketing,1248,1427,1377,-179
2023-07-01,USA,Central,VM_US_011,Finance,1648,1427,1377,221
2023-07-01,USA,Central,VM_US_011,System,1345,1427,1377,-82
2023-08-01,USA,Central,VM_US_011,Sales,1782,1408,1455,374
2023-08-01,USA,Central,VM_US_011,Marketing,1181,1408,1455,-227
2023-08-01,USA,Central,VM_US_011,Finance,1535,1408,1455,127
2023-08-01,USA,Central,VM_US_011,System,1325,1408,1455,-83
2023-09-01,USA,Central,VM_US_011,Sales,1319,1851,1463,-532
2023-09-01,USA,Central,VM_US_011,Marketing,1606,1851,1463,-245
2023-09-01,USA,Central,VM_US_011,Finance,1164,1851,1463,-687
2023-09-01,USA,Central,VM_US_011,System,1764,1851,1463,-87
2023-10-01,USA,Central,VM_US_011,Sales,1387,1692,1528,-305
2023-10-01,USA,Central,VM_US_011,Marketing,1557,1692,1528,-135
2023-10-01,USA,Central,VM_US_011,Finance,1657,1692,1528,-35
2023-10-01,USA,Central,VM_US_011,System,1514,1692,1528,-178
2023-11-01,USA,Central,VM_US_011,Sales,1469,1400,1509,69
2023-11-01,USA,Central,VM_US_011,Marketing,1506,1400,1509,106
2023-11-01,USA,Central,VM_US_011,Finance,1497,1400,1509,97
2023-11-01,USA,Central,VM_US_011,System,1564,1400,1509,164
2023-12-01,USA,Central,VM_US_011,Sales,1371,1259,1393,112
2023-12-01,USA,Central,VM_US_011,Marketing,1417,1259,1393,158
2023-12-01,USA,Central,VM_US_011,Finance,1571,1259,1393,312
2023-12-01,USA,Central,VM_US_011,System,1214,1259,1393,-45
2024-01-01,USA,Central,VM_US_011,Sales,1626,1521,1513,105
2024-01-01,USA,Central,VM_US_011,Marketing,1495,1521,1513,-26
2024-01-01,USA,Central,VM_US_011,Finance,1500,1521,1513,-21
2024-01-01,USA,Central,VM_US_011,System,1433,1521,1513,-88
2024-02-01,USA,Central,VM_US_011,Sales,1408,1500,1431,-92
2024-02-01,USA,Central,VM_US_011,Marketing,1457,1500,1431,-43
2024-02-01,USA,Central,VM_US_011,Finance,1408,1500,1431,-92
2024-02-01,USA,Central,VM_US_011,System,1454,1500,1431,-46
2024-03-01,USA,Central,VM_US_011,Sales,1276,1416,1397,-140
2024-03-01,USA,Central,VM_US_011,Marketing,1218,1416,1397,-198
2024-03-01,USA,Central,VM_US_011,Finance,1501,1416,1397,85
2024-03-01,USA,Central,VM_US_011,System,1594,1416,1397,178
2024-04-01,USA,Central,VM_US_011,Sales,1682,1833,1591,-151
2024-04-01,USA,Central,VM_US_011,Marketing,1648,1833,1591,-185
2024-04-01,USA,Central,VM_US_011,Finance,1527,1833,1591,-306
2024-04-01,USA,Central,VM_US_011,System,1508,1833,1591,-325
2024-05-01,USA,Central,VM_US_011,Sales,1326,1310,1413,16
2024-05-01,USA,Central,VM_US_011,Marketing,1520,1310,1413,210
2024-05-01,USA,Central,VM_US_011,Finance,1338,1310,1413,28
2024-05-01,USA,Central,VM_US_011,System,1470,1310,1413,160
2024-06-01,USA,Central,VM_US_011,Sales,1570,929,1429,641
2024-06-01,USA,Central,VM_US_011,Marketing,1302,929,1429,373
2024-06-01,USA,Central,VM_US_011,Finance,1232,929,1429,303
2024-06-01,USA,Central,VM_US_011,System,1615,929,1429,686
2024-07-01,USA,Central,VM_US_011,Sales,1471,1701,1448,-230
2024-07-01,USA,Central,VM_US_011,Marketing,1359,1701,1448,-342
2024-07-01,USA,Central,VM_US_011,Finance,1615,1701,1448,-86
2024-07-01,USA,Central,VM_US_011,System,1349,1701,1448,-352
2024-08-01,USA,Central,VM_US_011,Sales,1727,1451,1548,276
2024-08-01,USA,Central,VM_US_011,Marketing,1553,1451,1548,102
2024-08-01,USA,Central,VM_US_011,Finance,1478,1451,1548,27
2024-08-01,USA,Central,VM_US_011,System,1437,1451,1548,-14
2024-09-01,USA,Central,VM_US_011,Sales,1534,1496,1481,38
2024-09-01,USA,Central,VM_US_011,Marketing,1286,1496,1481,-210
2024-09-01,USA,Central,VM_US_011,Finance,1702,1496,1481,206
2024-09-01,USA,Central,VM_US_011,System,1405,1496,1481,-91
2024-10-01,USA,Central,VM_US_011,Sales,1632,1441,1553,191
2024-10-01,USA,Central,VM_US_011,Marketing,1461,1441,1553,20
2024-10-01,USA,Central,VM_US_011,Finance,1644,1441,1553,203
2024-10-01,USA,Central,VM_US_011,System,1478,1441,1553,37
2024-11-01,USA,Central,VM_US_011,Sales,1525,1509,1584,16
2024-11-01,USA,Central,VM_US_011,Marketing,1553,1509,1584,44
2024-11-01,USA,Central,VM_US_011,Finance,1586,1509,1584,77
2024-11-01,USA,Central,VM_US_011,System,1674,1509,1584,165
2024-12-01,USA,Central,VM_US_011,Sales,1345,1708,1412,-363
2024-12-01,USA,Central,VM_US_011,Marketing,1746,1708,1412,38
2024-12-01,USA,Central,VM_US_011,Finance,1183,1708,1412,-525
2024-12-01,USA,Central,VM_US_011,System,1374,1708,1412,-334
2023-01-01,USA,Central,VM_US_012,Sales,2915,2986,2583,-71
2023-01-01,USA,Central,VM_US_012,Marketing,2413,2986,2583,-573
2023-01-01,USA,Central,VM_US_012,Finance,2525,2986,2583,-461
2023-01-01,USA,Central,VM_US_012,System,2479,2986,2583,-507
2023-02-01,USA,Central,VM_US_012,Sales,2355,1861,2648,494
2023-02-01,USA,Central,VM_US_012,Marketing,2926,1861,2648,1065
2023-02-01,USA,Central,VM_US_012,Finance,2234,1861,2648,373
2023-02-01,USA,Central,VM_US_012,System,3077,1861,2648,1216
2023-03-01,USA,Central,VM_US_012,Sales,2573,2886,2438,-313
2023-03-01,USA,Central,VM_US_012,Marketing,2620,2886,2438,-266
2023-03-01,USA,Central,VM_US_012,Finance,2184,2886,2438,-702
2023-03-01,USA,Central,VM_US_012,System,2376,2886,2438,-510
2023-04-01,USA,Central,VM_US_012,Sales,2273,2985,2297,-712
2023-04-01,USA,Central,VM_US_012,Marketing,2767,2985,2297,-218
2023-04-01,USA,Central,VM_US_012,Finance,2049,2985,2297,-936
2023-04-01,USA,Central,VM_US_012,System,2102,2985,2297,-883
2023-05-01,USA,Central,VM_US_012,Sales,2451,3155,2606,-704
2023-05-01,USA,Central,VM_US_012,Marketing,2296,3155,2606,-859
2023-05-01,USA,Central,VM_US_012,Finance,2856,3155,2606,-299
2023-05-01,USA,Central,VM_US_012,System,2822,3155,2606,-333
2023-06-01,USA,Central,VM_US_012,Sales,2287,2794,2465,-507
2023-06-01,USA,Central,VM_US_012,Marketing,2370,2794,2465,-424
2023-06-01,USA,Central,VM_US_012,Finance,2546,2794,2465,-248
2023-06-01,USA,Central,VM_US_012,System,2659,2794,2465,-135
2023-07-01,USA,Central,VM_US_012,Sales,2505,2267,2637,238
2023-07-01,USA,Central,VM_US_012,Marketing,2533,2267,2637,266
2023-07-01,USA,Central,VM_US_012,Finance,2834,2267,2637,567
2023-07-01,USA,Central,VM_US_012,System,2677,2267,2637,410
2023-08-01,USA,Central,VM_US_012,Sales,2392,1900,2480,492
2023-08-01,USA,Central,VM_US_012,Marketing,2181,1900,2480,281
2023-08-01,USA,Central,VM_US_012,Finance,2622,1900,2480,722
2023-08-01,USA,Central,VM_US_012,System,2726,1900,2480,826
2023-09-01,USA,Central,VM_US_012,Sales,2376,2492,2408,-116
2023-09-01,USA,Central,VM_US_012,Marketing,2475,2492,2408,-17
2023-09-01,USA,Central,VM_US_012,Finance,2516,2492,2408,24
2023-09-01,USA,Central,VM_US_012,System,2266,2492,2408,-226
2023-10-01,USA,Central,VM_US_012,Sales,1851,2006,2460,-155
2023-10-01,USA,Central,VM_US_012,Marketing,2828,2006,2460,822
2023-10-01,USA,Central,VM_US_012,Finance,2601,2006,2460,595
2023-10-01,USA,Central,VM_US_012,System,2561,2006,2460,555
2023-11-01,USA,Central,VM_US_012,Sales,2085,2920,2284,-835
2023-11-01,USA,Central,VM_US_012,Marketing,1943,2920,2284,-977
2023-11-01,USA,Central,VM_US_012,Finance,2568,2920,2284,-352
2023-11-01,USA,Central,VM_US_012,System,2541,2920,2284,-379
2023-12-01,USA,Central,VM_US_012,Sales,2560,1817,2367,743
2023-12-01,USA,Central,VM_US_012,Marketing,2337,1817,2367,520
2023-12-01,USA,Central,VM_US_012,Finance,2217,1817,2367,400
2023-12-01,USA,Central,VM_US_012,System,2356,1817,2367,539
2024-01-01,USA,Central,VM_US_012,Sales,2280,1555,2388,725
2024-01-01,USA,Central,VM_US_012,Marketing,2247,1555,2388,692
2024-01-01,USA,Central,VM_US_012,Finance,2619,1555,2388,1064
2024-01-01,USA,Central,VM_US_012,System,2408,1555,2388,853
2024-02-01,USA,Central,VM_US_012,Sales,1703,2690,2223,-987
2024-02-01,USA,Central,VM_US_012,Marketing,2207,2690,2223,-483
2024-02-01,USA,Central,VM_US_012,Finance,2618,2690,2223,-72
2024-02-01,USA,Central,VM_US_012,System,2364,2690,2223,-326
2024-03-01,USA,Central,VM_US_012,Sales,1923,2766,2274,-843
2024-03-01,USA,Central,VM_US_012,Marketing,2670,2766,2274,-96
2024-03-01,USA,Central,VM_US_012,Finance,2266,2766,2274,-500
2024-03-01,USA,Central,VM_US_012,System,2238,2766,2274,-528
2024-04-01,USA,Central,VM_US_012,Sales,2797,2819,2859,-22
2024-04-01,USA,Central,VM_US_012,Marketing,2759,2819,2859,-60
2024-04-01,USA,Central,VM_US_012,Finance,3055,2819,2859,236
2024-04-01,USA,Central,VM_US_012,System,2828,2819,2859,9
2024-05-01,USA,Central,VM_US_012,Sales,2496,2162,2669,334
2024-05-01,USA,Central,VM_US_012,Marketing,2348,2162,2669,186
2024-05-01,USA,Central,VM_US_012,Finance,3052,2162,2669,890
2024-05-01,USA,Central,VM_US_012,System,2780,2162,2669,618
2024-06-01,USA,Central,VM_US_012,Sales,2713,2385,2377,328
2024-06-01,USA,Central,VM_US_012,Marketing,2091,2385,2377,-294
2024-06-01,USA,Central,VM_US_012,Finance,2528,2385,2377,143
2024-06-01,USA,Central,VM_US_012,System,2178,2385,2377,-207
2024-07-01,USA,Central,VM_US_012,Sales,2686,1833,2599,853
2024-07-01,USA,Central,VM_US_012,Marketing,2722,1833,2599,889
2024-07-01,USA,Central,VM_US_012,Finance,2589,1833,2599,756
2024-07-01,USA,Central,VM_US_012,System,2401,1833,2599,568
2024-08-01,USA,Central,VM_US_012,Sales,2112,1988,2359,124
2024-08-01,USA,Central,VM_US_012,Marketing,2169,1988,2359,181
2024-08-01,USA,Central,VM_US_012,Finance,2386,1988,2359,398
2024-08-01,USA,Central,VM_US_012,System,2772,1988,2359,784
2024-09-01,USA,Central,VM_US_012,Sales,1969,2845,2042,-876
2024-09-01,USA,Central,VM_US_012,Marketing,2250,2845,2042,-595
2024-09-01,USA,Central,VM_US_012,Finance,2242,2845,2042,-603
2024-09-01,USA,Central,VM_US_012,System,1709,2845,2042,-1136
2024-10-01,USA,Central,VM_US_012,Sales,2382,2663,2533,-281
2024-10-01,USA,Central,VM_US_012,Marketing,2421,2663,2533,-242
2024-10-01,USA,Central,VM_US_012,Finance,2851,2663,2533,188
2024-10-01,USA,Central,VM_US_012,System,2481,2663,2533,-182
2024-11-01,USA,Central,VM_US_012,Sales,2623,2296,2647,327
2024-11-01,USA,Central,VM_US_012,Marketing,2766,2296,2647,470
2024-11-01,USA,Central,VM_US_012,Finance,2542,2296,2647,246
2024-11-01,USA,Central,VM_US_012,System,2658,2296,2647,362
2024-12-01,USA,Central,VM_US_012,Sales,2430,2401,2359,29
2024-12-01,USA,Central,VM_US_012,Marketing,2488,2401,2359,87
2024-12-01,USA,Central,VM_US_012,Finance,2233,2401,2359,-168
2024-12-01,USA,Central,VM_US_012,System,2287,2401,2359,-114
2023-01-01,USA,Central,VM_US_013,Sales,2345,2575,2231,-230
2023-01-01,USA,Central,VM_US_013,Marketing,2392,2575,2231,-183
2023-01-01,USA,Central,VM_US_013,Finance,2217,2575,2231,-358
2023-01-01,USA,Central,VM_US_013,System,1971,2575,2231,-604
2023-02-01,USA,Central,VM_US_013,Sales,2231,2605,2126,-374
2023-02-01,USA,Central,VM_US_013,Marketing,2324,2605,2126,-281
2023-02-01,USA,Central,VM_US_013,Finance,2118,2605,2126,-487
2023-02-01,USA,Central,VM_US_013,System,1831,2605,2126,-774
2023-03-01,USA,Central,VM_US_013,Sales,2516,2214,2228,302
2023-03-01,USA,Central,VM_US_013,Marketing,2293,2214,2228,79
2023-03-01,USA,Central,VM_US_013,Finance,2229,2214,2228,15
2023-03-01,USA,Central,VM_US_013,System,1875,2214,2228,-339
2023-04-01,USA,Central,VM_US_013,Sales,2429,2568,2106,-139
2023-04-01,USA,Central,VM_US_013,Marketing,1643,2568,2106,-925
2023-04-01,USA,Central,VM_US_013,Finance,2324,2568,2106,-244
2023-04-01,USA,Central,VM_US_013,System,2028,2568,2106,-540
2023-05-01,USA,Central,VM_US_013,Sales,1885,2182,1927,-297
2023-05-01,USA,Central,VM_US_013,Marketing,2121,2182,1927,-61
2023-05-01,USA,Central,VM_US_013,Finance,1814,2182,1927,-368
2023-05-01,USA,Central,VM_US_013,System,1889,2182,1927,-293
2023-06-01,USA,Central,VM_US_013,Sales,1901,2253,2226,-352
2023-06-01,USA,Central,VM_US_013,Marketing,2198,2253,2226,-55
2023-06-01,USA,Central,VM_US_013,Finance,2118,2253,2226,-135
2023-06-01,USA,Central,VM_US_013,System,2688,2253,2226,435
2023-07-01,USA,Central,VM_US_013,Sales,2006,1888,2120,118
2023-07-01,USA,Central,VM_US_013,Marketing,1911,1888,2120,23
2023-07-01,USA,Central,VM_US_013,Finance,2449,1888,2120,561
2023-07-01,USA,Central,VM_US_013,System,2117,1888,2120,229
2023-08-01,USA,Central,VM_US_013,Sales,2284,2040,2018,244
2023-08-01,USA,Central,VM_US_013,Marketing,1872,2040,2018,-168
2023-08-01,USA,Central,VM_US_013,Finance,1754,2040,2018,-286
2023-08-01,USA,Central,VM_US_013,System,2162,2040,2018,122
2023-09-01,USA,Central,VM_US_013,Sales,1906,2141,2211,-235
2023-09-01,USA,Central,VM_US_013,Marketing,2180,2141,2211,39
2023-09-01,USA,Central,VM_US_013,Finance,2555,2141,2211,414
2023-09-01,USA,Central,VM_US_013,System,2203,2141,2211,62
2023-10-01,USA,Central,VM_US_013,Sales,2446,1469,2348,977
2023-10-01,USA,Central,VM_US_013,Marketing,2590,1469,2348,1121
2023-10-01,USA,Central,VM_US_013,Finance,2223,1469,2348,754
2023-10-01,USA,Central,VM_US_013,System,2133,1469,2348,664
2023-11-01,USA,Central,VM_US_013,Sales,1873,1605,1938,268
2023-11-01,USA,Central,VM_US_013,Marketing,2013,1605,1938,408
2023-11-01,USA,Central,VM_US_013,Finance,1906,1605,1938,301
2023-11-01,USA,Central,VM_US_013,System,1963,1605,1938,358
2023-12-01,USA,Central,VM_US_013,Sales,1919,2129,2179,-210
2023-12-01,USA,Central,VM_US_013,Marketing,2472,2129,2179,343
2023-12-01,USA,Central,VM_US_013,Finance,2109,2129,2179,-20
2023-12-01,USA,Central,VM_US_013,System,2217,2129,2179,88
2024-01-01,USA,Central,VM_US_013,Sales,2187,2250,2256,-63
2024-01-01,USA,Central,VM_US_013,Marketing,2102,2250,2256,-148
2024-01-01,USA,Central,VM_US_013,Finance,2341,2250,2256,91
2024-01-01,USA,Central,VM_US_013,System,2394,2250,2256,144
2024-02-01,USA,Central,VM_US_013,Sales,1730,1443,1850,287
2024-02-01,USA,Central,VM_US_013,Marketing,1954,1443,1850,511
