Date,Country,Channel,Brand,SKU,Promo_Flag,Actual_Units,Naive_Forecast,MA_Forecast,SES_Forecast,HW_Forecast
2022-03-10,FR,Retail,NutriBox,NB-FR-004,0,75,75,90,85,82
2022-03-11,FR,Retail,NutriBox,NB-FR-004,0,102,102,81,78,82
2022-03-12,FR,Retail,NutriBox,NB-FR-004,0,88,88,104,100,126
2022-03-13,FR,Retail,NutriBox,NB-FR-004,0,123,123,108,121,118
2022-03-14,FR,Retail,NutriBox,NB-FR-004,0,103,103,96,108,95
2022-03-15,FR,Retail,NutriBox,NB-FR-004,0,92,92,121,100,109
2022-03-16,FR,Retail,NutriBox,NB-FR-004,0,95,95,79,69,76
2022-03-17,FR,Retail,NutriBox,NB-FR-004,0,62,62,57,59,61
2022-03-18,FR,Retail,NutriBox,NB-FR-004,0,104,104,106,114,105
2022-03-19,FR,Retail,NutriBox,NB-FR-004,0,146,146,132,130,134
2022-03-20,FR,Retail,NutriBox,NB-FR-004,0,130,130,120,150,133
2022-03-21,FR,Retail,NutriBox,NB-FR-004,0,116,116,146,118,120
2022-03-22,FR,Retail,NutriBox,NB-FR-004,0,67,67,78,83,98
2022-03-23,FR,Retail,NutriBox,NB-FR-004,0,118,118,133,137,157
2022-03-24,FR,Retail,NutriBox,NB-FR-004,0,131,131,135,130,148
2022-03-25,FR,Retail,NutriBox,NB-FR-004,1,157,157,170,149,155
2022-03-26,FR,Retail,NutriBox,NB-FR-004,0,89,89,109,99,96
2022-03-27,FR,Retail,NutriBox,NB-FR-004,0,93,93,87,79,73
2022-03-28,FR,Retail,NutriBox,NB-FR-004,0,107,107,111,109,136
2022-03-29,FR,Retail,NutriBox,NB-FR-004,0,97,97,103,112,97
2022-03-30,FR,Retail,NutriBox,NB-FR-004,0,94,94,90,76,97
2022-03-31,FR,Retail,NutriBox,NB-FR-004,0,79,79,90,92,93
2022-04-01,FR,Retail,NutriBox,NB-FR-004,0,94,94,91,81,91
2022-04-02,FR,Retail,NutriBox,NB-FR-004,0,104,104,99,107,110
2022-04-03,FR,Retail,NutriBox,NB-FR-004,0,79,79,80,83,75
2022-04-04,FR,Retail,NutriBox,NB-FR-004,0,113,113,81,95,93
2022-04-05,FR,Retail,NutriBox,NB-FR-004,0,98,98,106,119,109
2022-04-06,FR,Retail,NutriBox,NB-FR-004,0,84,84,75,77,73
2022-04-07,FR,Retail,NutriBox,NB-FR-004,0,95,95,103,99,106
2022-04-08,FR,Retail,NutriBox,NB-FR-004,0,88,88,100,101,78
2022-04-09,FR,Retail,NutriBox,NB-FR-004,0,115,115,116,106,102
2022-04-10,FR,Retail,NutriBox,NB-FR-004,0,114,114,106,76,115
2022-04-11,FR,Retail,NutriBox,NB-FR-004,0,145,145,139,163,155
2022-04-12,FR,Retail,NutriBox,NB-FR-004,0,72,72,68,70,79
2022-04-13,FR,Retail,NutriBox,NB-FR-004,0,118,118,123,128,122
2022-04-14,FR,Retail,NutriBox,NB-FR-004,0,123,123,120,108,120
2022-04-15,FR,Retail,NutriBox,NB-FR-004,0,92,92,106,98,88
2022-04-16,FR,Retail,NutriBox,NB-FR-004,0,71,71,80,86,101
2022-04-17,FR,Retail,NutriBox,NB-FR-004,0,126,126,120,107,111
2022-04-18,FR,Retail,NutriBox,NB-FR-004,0,59,59,58,55,72
2022-04-19,FR,Retail,NutriBox,NB-FR-004,0,134,134,137,144,133
2022-04-20,FR,Retail,NutriBox,NB-FR-004,0,117,117,113,115,118
2022-04-21,FR,Retail,NutriBox,NB-FR-004,0,79,79,91,77,82
2022-04-22,FR,Retail,NutriBox,NB-FR-004,0,106,106,114,121,94
2022-04-23,FR,Retail,NutriBox,NB-FR-004,0,102,102,114,117,116
2022-04-24,FR,Retail,NutriBox,NB-FR-004,1,203,203,203,186,233
2022-04-25,FR,Retail,NutriBox,NB-FR-004,0,120,120,125,121,151
2022-04-26,FR,Retail,NutriBox,NB-FR-004,0,77,77,76,79,101
2022-04-27,FR,Retail,NutriBox,NB-FR-004,0,97,97,115,104,125
2022-04-28,FR,Retail,NutriBox,NB-FR-004,0,132,132,116,119,112
2022-04-29,FR,Retail,NutriBox,NB-FR-004,0,130,130,130,137,146
2022-04-30,FR,Retail,NutriBox,NB-FR-004,0,143,143,156,141,162
2022-05-01,FR,Retail,NutriBox,NB-FR-004,0,94,94,119,108,124
2022-05-02,FR,Retail,NutriBox,NB-FR-004,0,79,79,101,76,74
2022-05-03,FR,Retail,NutriBox,NB-FR-004,0,110,110,114,125,135
2022-05-04,FR,Retail,NutriBox,NB-FR-004,0,87,87,85,81,86
2022-05-05,FR,Retail,NutriBox,NB-FR-004,0,94,94,116,112,117
2022-05-06,FR,Retail,NutriBox,NB-FR-004,0,84,84,102,104,90
2022-05-07,FR,Retail,NutriBox,NB-FR-004,0,110,110,106,97,99
2022-05-08,FR,Retail,NutriBox,NB-FR-004,1,182,182,178,161,190
2022-05-09,FR,Retail,NutriBox,NB-FR-004,0,88,88,79,90,86
2022-05-10,FR,Retail,NutriBox,NB-FR-004,0,133,133,127,139,141
2022-05-11,FR,Retail,NutriBox,NB-FR-004,1,186,186,169,202,197
2022-05-12,FR,Retail,NutriBox,NB-FR-004,0,129,129,132,124,120
2022-05-13,FR,Retail,NutriBox,NB-FR-004,0,116,116,119,115,123
2022-05-14,FR,Retail,NutriBox,NB-FR-004,0,114,114,112,120,105
2022-05-15,FR,Retail,NutriBox,NB-FR-004,0,120,120,118,134,121
2022-05-16,FR,Retail,NutriBox,NB-FR-004,1,212,212,198,182,226
2022-05-17,FR,Retail,NutriBox,NB-FR-004,0,78,78,84,93,86
2022-05-18,FR,Retail,NutriBox,NB-FR-004,0,101,101,127,119,101
2022-05-19,FR,Retail,NutriBox,NB-FR-004,0,74,74,65,65,83
2022-05-20,FR,Retail,NutriBox,NB-FR-004,0,94,94,104,103,100
2022-05-21,FR,Retail,NutriBox,NB-FR-004,0,133,133,116,125,126
2022-05-22,FR,Retail,NutriBox,NB-FR-004,0,117,117,132,123,136
2022-05-23,FR,Retail,NutriBox,NB-FR-004,0,118,118,133,122,140
2022-05-24,FR,Retail,NutriBox,NB-FR-004,0,106,106,107,114,112
2022-05-25,FR,Retail,NutriBox,NB-FR-004,0,84,84,88,95,90
2022-05-26,FR,Retail,NutriBox,NB-FR-004,0,115,115,116,117,100
2022-05-27,FR,Retail,NutriBox,NB-FR-004,0,122,122,139,104,133
2022-05-28,FR,Retail,NutriBox,NB-FR-004,0,119,119,133,118,136
2022-05-29,FR,Retail,NutriBox,NB-FR-004,1,181,181,197,206,194
2022-05-30,FR,Retail,NutriBox,NB-FR-004,0,140,140,143,145,161
2022-05-31,FR,Retail,NutriBox,NB-FR-004,0,118,118,111,96,126
2022-06-01,FR,Retail,NutriBox,NB-FR-004,0,109,109,94,97,103
2022-06-02,FR,Retail,NutriBox,NB-FR-004,0,130,130,127,154,121
2022-06-03,FR,Retail,NutriBox,NB-FR-004,0,136,136,161,146,173
2022-06-04,FR,Retail,NutriBox,NB-FR-004,0,174,174,152,148,136
2022-06-05,FR,Retail,NutriBox,NB-FR-004,0,107,107,111,103,124
2022-06-06,FR,Retail,NutriBox,NB-FR-004,0,167,167,165,155,208
2022-06-07,FR,Retail,NutriBox,NB-FR-004,0,142,142,149,145,147
2022-06-08,FR,Retail,NutriBox,NB-FR-004,0,112,112,120,117,106
2022-06-09,FR,Retail,NutriBox,NB-FR-004,0,193,193,187,166,197
2022-06-10,FR,Retail,NutriBox,NB-FR-004,0,80,80,102,95,94
2022-06-11,FR,Retail,NutriBox,NB-FR-004,0,105,105,110,90,126
2022-06-12,FR,Retail,NutriBox,NB-FR-004,0,186,186,165,173,161
2022-06-13,FR,Retail,NutriBox,NB-FR-004,0,92,92,98,93,89
2022-06-14,FR,Retail,NutriBox,NB-FR-004,0,159,159,154,146,168
2022-06-15,FR,Retail,NutriBox,NB-FR-004,0,120,120,116,112,114
2022-06-16,FR,Retail,NutriBox,NB-FR-004,0,132,132,140,142,149
2022-06-17,FR,Retail,NutriBox,NB-FR-004,0,148,148,147,132,128
2022-06-18,FR,Retail,NutriBox,NB-FR-004,1,232,232,206,257,232
2022-06-19,FR,Retail,NutriBox,NB-FR-004,0,104,104,102,94,102
2022-06-20,FR,Retail,NutriBox,NB-FR-004,0,102,102,114,137,124
2022-06-21,FR,Retail,NutriBox,NB-FR-004,0,129,129,148,166,142
2022-06-22,FR,Retail,NutriBox,NB-FR-004,0,148,148,144,157,157
2022-06-23,FR,Retail,NutriBox,NB-FR-004,0,170,170,146,130,174
2022-06-24,FR,Retail,NutriBox,NB-FR-004,0,203,203,188,152,182
2022-06-25,FR,Retail,NutriBox,NB-FR-004,0,97,97,104,111,108
2022-06-26,FR,Retail,NutriBox,NB-FR-004,1,206,206,225,178,233
2022-06-27,FR,Retail,NutriBox,NB-FR-004,0,96,96,127,121,125
2022-06-28,FR,Retail,NutriBox,NB-FR-004,0,172,172,150,139,140
2022-06-29,FR,Retail,NutriBox,NB-FR-004,0,150,150,152,128,132
2022-06-30,FR,Retail,NutriBox,NB-FR-004,0,155,155,127,130,164
2022-07-01,FR,Retail,NutriBox,NB-FR-004,1,272,272,230,238,258
2022-07-02,FR,Retail,NutriBox,NB-FR-004,0,139,139,121,133,145
2022-07-03,FR,Retail,NutriBox,NB-FR-004,0,160,160,157,176,157
2022-07-04,FR,Retail,NutriBox,NB-FR-004,0,119,119,133,113,108
2022-07-05,FR,Retail,NutriBox,NB-FR-004,1,130,130,163,152,130
2022-07-06,FR,Retail,NutriBox,NB-FR-004,0,202,202,207,190,208
2022-07-07,FR,Retail,NutriBox,NB-FR-004,1,209,209,231,214,257
2022-07-08,FR,Retail,NutriBox,NB-FR-004,0,114,114,123,133,131
2022-07-09,FR,Retail,NutriBox,NB-FR-004,0,104,104,103,102,120
2022-07-10,FR,Retail,NutriBox,NB-FR-004,0,166,166,163,169,151
2022-07-11,FR,Retail,NutriBox,NB-FR-004,0,157,157,156,152,162
2022-07-12,FR,Retail,NutriBox,NB-FR-004,0,174,174,162,175,185
2022-07-13,FR,Retail,NutriBox,NB-FR-004,0,130,130,128,135,144
2022-07-14,FR,Retail,NutriBox,NB-FR-004,1,312,312,264,321,318
2022-07-15,FR,Retail,NutriBox,NB-FR-004,0,162,162,136,152,171
2022-07-16,FR,Retail,NutriBox,NB-FR-004,0,177,177,187,185,184
2022-07-17,FR,Retail,NutriBox,NB-FR-004,0,184,184,177,161,200
2022-07-18,FR,Retail,NutriBox,NB-FR-004,0,181,181,169,193,178
2022-07-19,FR,Retail,NutriBox,NB-FR-004,0,167,167,152,149,152
2022-07-20,FR,Retail,NutriBox,NB-FR-004,0,137,137,122,120,125
2022-07-21,FR,Retail,NutriBox,NB-FR-004,0,124,124,132,116,146
2022-07-22,FR,Retail,NutriBox,NB-FR-004,0,177,177,162,178,160
2022-07-23,FR,Retail,NutriBox,NB-FR-004,0,147,147,163,149,142
2022-07-24,FR,Retail,NutriBox,NB-FR-004,0,119,119,105,94,103
2022-07-25,FR,Retail,NutriBox,NB-FR-004,0,206,206,196,185,233
2022-07-26,FR,Retail,NutriBox,NB-FR-004,0,203,203,177,194,200
2022-07-27,FR,Retail,NutriBox,NB-FR-004,0,157,157,157,162,172
2022-07-28,FR,Retail,NutriBox,NB-FR-004,0,173,173,173,158,162
2022-07-29,FR,Retail,NutriBox,NB-FR-004,0,125,125,111,107,104
2022-07-30,FR,Retail,NutriBox,NB-FR-004,0,166,166,150,153,159
2022-07-31,FR,Retail,NutriBox,NB-FR-004,0,156,156,169,174,191
2022-08-01,FR,Retail,NutriBox,NB-FR-004,0,113,113,136,126,124
2022-08-02,FR,Retail,NutriBox,NB-FR-004,0,179,179,190,179,209
2022-08-03,FR,Retail,NutriBox,NB-FR-004,0,179,179,157,157,139
2022-08-04,FR,Retail,NutriBox,NB-FR-004,0,72,72,77,71,80
2022-08-05,FR,Retail,NutriBox,NB-FR-004,0,81,81,92,86,84
2022-08-06,FR,Retail,NutriBox,NB-FR-004,0,161,161,182,158,174
2022-08-07,FR,Retail,NutriBox,NB-FR-004,0,148,148,139,138,144
2022-08-08,FR,Retail,NutriBox,NB-FR-004,0,148,148,133,148,136
2022-08-09,FR,Retail,NutriBox,NB-FR-004,0,128,128,145,138,128
2022-08-10,FR,Retail,NutriBox,NB-FR-004,0,122,122,129,137,117
2022-08-11,FR,Retail,NutriBox,NB-FR-004,0,93,93,92,103,104
2022-08-12,FR,Retail,NutriBox,NB-FR-004,1,188,188,184,183,171
2022-08-13,FR,Retail,NutriBox,NB-FR-004,0,186,186,157,181,150
2022-08-14,FR,Retail,NutriBox,NB-FR-004,0,171,171,175,179,167
2022-08-15,FR,Retail,NutriBox,NB-FR-004,0,170,170,165,145,163
2022-08-16,FR,Retail,NutriBox,NB-FR-004,0,177,177,162,169,148
2022-08-17,FR,Retail,NutriBox,NB-FR-004,0,166,166,185,157,159
2022-08-18,FR,Retail,NutriBox,NB-FR-004,0,157,157,175,173,183
2022-08-19,FR,Retail,NutriBox,NB-FR-004,0,214,214,229,210,189
2022-08-20,FR,Retail,NutriBox,NB-FR-004,1,187,187,173,175,208
2022-08-21,FR,Retail,NutriBox,NB-FR-004,0,97,97,113,112,111
2022-08-22,FR,Retail,NutriBox,NB-FR-004,0,123,123,135,117,115
2022-08-23,FR,Retail,NutriBox,NB-FR-004,0,130,130,115,116,117
2022-08-24,FR,Retail,NutriBox,NB-FR-004,0,114,114,115,117,114
2022-08-25,FR,Retail,NutriBox,NB-FR-004,0,162,162,140,149,174
2022-08-26,FR,Retail,NutriBox,NB-FR-004,0,179,179,202,203,160
2022-08-27,FR,Retail,NutriBox,NB-FR-004,0,125,125,148,143,147
2022-08-28,FR,Retail,NutriBox,NB-FR-004,0,118,118,154,148,179
2022-08-29,FR,Retail,NutriBox,NB-FR-004,0,171,171,164,165,167
2022-08-30,FR,Retail,NutriBox,NB-FR-004,0,170,170,163,151,168
2022-08-31,FR,Retail,NutriBox,NB-FR-004,1,214,214,215,188,213
2022-09-01,FR,Retail,NutriBox,NB-FR-004,0,113,113,107,95,82
2022-09-02,FR,Retail,NutriBox,NB-FR-004,1,141,141,149,144,148
2022-09-03,FR,Retail,NutriBox,NB-FR-004,0,135,135,120,114,112
2022-09-04,FR,Retail,NutriBox,NB-FR-004,0,79,79,91,89,82
2022-09-05,FR,Retail,NutriBox,NB-FR-004,0,129,129,123,114,137
2022-09-06,FR,Retail,NutriBox,NB-FR-004,0,87,87,101,84,95
2022-09-07,FR,Retail,NutriBox,NB-FR-004,1,134,134,125,117,153
2022-09-08,FR,Retail,NutriBox,NB-FR-004,0,93,93,100,117,126
2022-09-09,FR,Retail,NutriBox,NB-FR-004,0,129,129,113,110,130
2022-09-10,FR,Retail,NutriBox,NB-FR-004,0,122,122,135,139,134
2022-09-11,FR,Retail,NutriBox,NB-FR-004,0,100,100,104,104,106
2022-09-12,FR,Retail,NutriBox,NB-FR-004,1,202,202,185,180,194
2022-09-13,FR,Retail,NutriBox,NB-FR-004,0,39,39,55,56,49
2022-09-14,FR,Retail,NutriBox,NB-FR-004,0,83,83,70,71,70
2022-09-15,FR,Retail,NutriBox,NB-FR-004,0,96,96,87,75,84
2022-09-16,FR,Retail,NutriBox,NB-FR-004,0,82,82,74,83,72
2022-09-17,FR,Retail,NutriBox,NB-FR-004,0,115,115,117,89,98
2022-09-18,FR,Retail,NutriBox,NB-FR-004,0,88,88,79,78,62
2022-09-19,FR,Retail,NutriBox,NB-FR-004,0,66,66,77,70,69
2022-09-20,FR,Retail,NutriBox,NB-FR-004,0,135,135,134,156,144
2022-09-21,FR,Retail,NutriBox,NB-FR-004,0,117,117,106,112,118
2022-09-22,FR,Retail,NutriBox,NB-FR-004,0,128,128,149,128,126
2022-09-23,FR,Retail,NutriBox,NB-FR-004,0,95,95,88,97,101
2022-09-24,FR,Retail,NutriBox,NB-FR-004,0,107,107,87,86,92
2022-09-25,FR,Retail,NutriBox,NB-FR-004,0,122,122,124,122,114
2022-09-26,FR,Retail,NutriBox,NB-FR-004,1,196,196,187,196,206
2022-09-27,FR,Retail,NutriBox,NB-FR-004,0,99,99,108,118,112
2022-09-28,FR,Retail,NutriBox,NB-FR-004,0,162,162,159,151,164
2022-09-29,FR,Retail,NutriBox,NB-FR-004,0,97,97,108,125,95
2022-09-30,FR,Retail,NutriBox,NB-FR-004,0,81,81,66,73,75
2022-10-01,FR,Retail,NutriBox,NB-FR-004,0,39,39,40,34,36
2022-10-02,FR,Retail,NutriBox,NB-FR-004,0,163,163,174,177,174
2022-10-03,FR,Retail,NutriBox,NB-FR-004,0,95,95,91,79,89
2022-10-04,FR,Retail,NutriBox,NB-FR-004,0,82,82,91,108,106
2022-10-05,FR,Retail,NutriBox,NB-FR-004,0,125,125,126,142,124
2022-10-06,FR,Retail,NutriBox,NB-FR-004,0,111,111,109,91,115
2022-10-07,FR,Retail,NutriBox,NB-FR-004,0,103,103,101,112,110
2022-10-08,FR,Retail,NutriBox,NB-FR-004,0,92,92,98,92,111
2022-10-09,FR,Retail,NutriBox,NB-FR-004,0,101,101,115,95,102
2022-10-10,FR,Retail,NutriBox,NB-FR-004,0,148,148,129,127,149
2022-10-11,FR,Retail,NutriBox,NB-FR-004,0,91,91,97,107,80
2022-10-12,FR,Retail,NutriBox,NB-FR-004,0,147,147,158,158,138
2022-10-13,FR,Retail,NutriBox,NB-FR-004,0,107,107,97,115,112
2022-10-14,FR,Retail,NutriBox,NB-FR-004,0,144,144,131,125,104
2022-10-15,FR,Retail,NutriBox,NB-FR-004,0,106,106,97,88,95
2022-10-16,FR,Retail,NutriBox,NB-FR-004,0,139,139,124,128,130
2022-10-17,FR,Retail,NutriBox,NB-FR-004,0,115,115,110,114,131
2022-10-18,FR,Retail,NutriBox,NB-FR-004,0,172,172,146,164,151
2022-10-19,FR,Retail,NutriBox,NB-FR-004,1,120,120,118,112,96
2022-10-20,FR,Retail,NutriBox,NB-FR-004,0,126,126,112,123,143
2022-10-21,FR,Retail,NutriBox,NB-FR-004,0,113,113,103,104,108
2022-10-22,FR,Retail,NutriBox,NB-FR-004,1,209,209,199,203,189
2022-10-23,FR,Retail,NutriBox,NB-FR-004,0,157,157,139,141,141
2022-10-24,FR,Retail,NutriBox,NB-FR-004,0,113,113,121,124,116
2022-10-25,FR,Retail,NutriBox,NB-FR-004,1,199,199,182,192,163
2022-10-26,FR,Retail,NutriBox,NB-FR-004,0,118,118,123,116,117
2022-10-27,FR,Retail,NutriBox,NB-FR-004,0,57,57,55,57,57
2022-10-28,FR,Retail,NutriBox,NB-FR-004,0,101,101,102,100,105
2022-10-29,FR,Retail,NutriBox,NB-FR-004,0,126,126,126,113,126
2022-10-30,FR,Retail,NutriBox,NB-FR-004,0,77,77,92,81,90
2022-10-31,FR,Retail,NutriBox,NB-FR-004,1,230,230,246,231,246
2022-11-01,FR,Retail,NutriBox,NB-FR-004,0,119,119,120,124,141
2022-11-02,FR,Retail,NutriBox,NB-FR-004,0,165,165,170,138,182
2022-11-03,FR,Retail,NutriBox,NB-FR-004,0,138,138,138,152,158
2022-11-04,FR,Retail,NutriBox,NB-FR-004,1,266,266,251,251,280
2022-11-05,FR,Retail,NutriBox,NB-FR-004,0,181,181,186,175,173
2022-11-06,FR,Retail,NutriBox,NB-FR-004,0,134,134,144,137,157
2022-11-07,FR,Retail,NutriBox,NB-FR-004,0,208,208,217,211,237
2022-11-08,FR,Retail,NutriBox,NB-FR-004,0,157,157,182,175,169
2022-11-09,FR,Retail,NutriBox,NB-FR-004,1,240,240,231,203,214
2022-11-10,FR,Retail,NutriBox,NB-FR-004,0,143,143,135,141,143
2022-11-11,FR,Retail,NutriBox,NB-FR-004,0,110,110,110,108,107
2022-11-12,FR,Retail,NutriBox,NB-FR-004,0,151,151,162,140,148
2022-11-13,FR,Retail,NutriBox,NB-FR-004,0,151,151,171,160,166
2022-11-14,FR,Retail,NutriBox,NB-FR-004,0,88,88,116,130,113
2022-11-15,FR,Retail,NutriBox,NB-FR-004,0,177,177,145,142,127
2022-11-16,FR,Retail,NutriBox,NB-FR-004,0,134,134,137,131,147
2022-11-17,FR,Retail,NutriBox,NB-FR-004,1,210,210,222,203,261
2022-11-18,FR,Retail,NutriBox,NB-FR-004,0,203,203,207,186,203
2022-11-19,FR,Retail,NutriBox,NB-FR-004,1,198,198,177,176,177
2022-11-20,FR,Retail,NutriBox,NB-FR-004,0,198,198,170,205,173
2022-11-21,FR,Retail,NutriBox,NB-FR-004,0,165,165,167,165,155
2022-11-22,FR,Retail,NutriBox,NB-FR-004,0,153,153,149,163,150
2022-11-23,FR,Retail,NutriBox,NB-FR-004,0,175,175,182,185,178
2022-11-24,FR,Retail,NutriBox,NB-FR-004,0,89,89,107,107,112
2022-11-25,FR,Retail,NutriBox,NB-FR-004,1,247,247,219,202,238
2022-11-26,FR,Retail,NutriBox,NB-FR-004,0,132,132,126,127,141
2022-11-27,FR,Retail,NutriBox,NB-FR-004,0,144,144,151,172,154
2022-11-28,FR,Retail,NutriBox,NB-FR-004,0,196,196,206,192,187
2022-11-29,FR,Retail,NutriBox,NB-FR-004,0,188,188,194,211,215
2022-11-30,FR,Retail,NutriBox,NB-FR-004,1,256,256,294,265,243
2022-12-01,FR,Retail,NutriBox,NB-FR-004,0,179,179,142,119,124
2022-12-02,FR,Retail,NutriBox,NB-FR-004,0,164,164,163,124,169
2022-12-03,FR,Retail,NutriBox,NB-FR-004,0,195,195,174,176,163
2022-12-04,FR,Retail,NutriBox,NB-FR-004,0,173,173,181,170,204
2022-12-05,FR,Retail,NutriBox,NB-FR-004,0,157,157,123,137,125
2022-12-06,FR,Retail,NutriBox,NB-FR-004,0,156,156,165,155,166
2022-12-07,FR,Retail,NutriBox,NB-FR-004,0,173,173,165,177,197
2022-12-08,FR,Retail,NutriBox,NB-FR-004,0,130,130,136,129,174
2022-12-09,FR,Retail,NutriBox,NB-FR-004,0,185,185,186,183,209
2022-12-10,FR,Retail,NutriBox,NB-FR-004,0,149,149,152,146,176
2022-12-11,FR,Retail,NutriBox,NB-FR-004,1,179,179,179,203,212
2022-12-12,FR,Retail,NutriBox,NB-FR-004,0,155,155,157,144,143
2022-12-13,FR,Retail,NutriBox,NB-FR-004,0,204,204,198,182,217
2022-12-14,FR,Retail,NutriBox,NB-FR-004,0,146,146,163,161,152
2022-12-15,FR,Retail,NutriBox,NB-FR-004,0,152,152,145,131,132
2022-12-16,FR,Retail,NutriBox,NB-FR-004,0,118,118,115,133,128
2022-12-17,FR,Retail,NutriBox,NB-FR-004,1,185,185,164,160,179
2022-12-18,FR,Retail,NutriBox,NB-FR-004,0,179,179,175,168,193
2022-12-19,FR,Retail,NutriBox,NB-FR-004,1,200,200,206,203,206
2022-12-20,FR,Retail,NutriBox,NB-FR-004,0,162,162,159,151,182
2022-12-21,FR,Retail,NutriBox,NB-FR-004,0,99,99,103,110,110
2022-12-22,FR,Retail,NutriBox,NB-FR-004,0,206,206,177,194,170
2022-12-23,FR,Retail,NutriBox,NB-FR-004,0,158,158,167,153,182
2022-12-24,FR,Retail,NutriBox,NB-FR-004,0,132,132,148,148,135
2022-12-25,FR,Retail,NutriBox,NB-FR-004,0,184,184,148,161,157
2022-12-26,FR,Retail,NutriBox,NB-FR-004,0,203,203,191,189,207
2022-12-27,FR,Retail,NutriBox,NB-FR-004,0,145,145,125,123,132
2022-12-28,FR,Retail,NutriBox,NB-FR-004,0,88,88,75,67,89
2022-12-29,FR,Retail,NutriBox,NB-FR-004,0,67,67,71,72,72
2022-12-30,FR,Retail,NutriBox,NB-FR-004,1,163,163,161,144,172
2022-12-31,FR,Retail,NutriBox,NB-FR-004,0,158,158,141,141,140
2023-01-01,FR,Retail,NutriBox,NB-FR-004,0,158,158,152,148,146
2023-01-02,FR,Retail,NutriBox,NB-FR-004,0,107,107,108,113,120
2023-01-03,FR,Retail,NutriBox,NB-FR-004,0,144,144,161,141,149
2023-01-04,FR,Retail,NutriBox,NB-FR-004,0,52,52,60,57,51
2023-01-05,FR,Retail,NutriBox,NB-FR-004,0,143,143,134,111,139
2023-01-06,FR,Retail,NutriBox,NB-FR-004,0,121,121,125,139,106
2023-01-07,FR,Retail,NutriBox,NB-FR-004,0,130,130,117,126,104
2023-01-08,FR,Retail,NutriBox,NB-FR-004,0,113,113,113,96,107
2023-01-09,FR,Retail,NutriBox,NB-FR-004,0,85,85,86,91,78
2023-01-10,FR,Retail,NutriBox,NB-FR-004,0,150,150,147,130,131
2023-01-11,FR,Retail,NutriBox,NB-FR-004,0,147,147,150,143,138
2023-01-12,FR,Retail,NutriBox,NB-FR-004,0,100,100,126,120,114
2023-01-13,FR,Retail,NutriBox,NB-FR-004,0,131,131,129,130,142
2023-01-14,FR,Retail,NutriBox,NB-FR-004,0,125,125,130,109,129
2023-01-15,FR,Retail,NutriBox,NB-FR-004,0,106,106,112,117,99
2023-01-16,FR,Retail,NutriBox,NB-FR-004,0,117,117,130,127,132
2023-01-17,FR,Retail,NutriBox,NB-FR-004,0,130,130,137,110,150
2023-01-18,FR,Retail,NutriBox,NB-FR-004,1,242,242,259,240,285
2023-01-19,FR,Retail,NutriBox,NB-FR-004,1,158,158,171,163,152
2023-01-20,FR,Retail,NutriBox,NB-FR-004,0,133,133,127,127,157
2023-01-21,FR,Retail,NutriBox,NB-FR-004,0,150,150,160,150,145
2023-01-22,FR,Retail,NutriBox,NB-FR-004,0,75,75,77,75,92
2023-01-23,FR,Retail,NutriBox,NB-FR-004,0,90,90,105,93,106
2023-01-24,FR,Retail,NutriBox,NB-FR-004,0,139,139,135,126,142
2023-01-25,FR,Retail,NutriBox,NB-FR-004,0,91,91,91,72,87
2023-01-26,FR,Retail,NutriBox,NB-FR-004,0,119,119,123,154,112
2023-01-27,FR,Retail,NutriBox,NB-FR-004,0,136,136,132,131,144
2023-01-28,FR,Retail,NutriBox,NB-FR-004,0,74,74,69,68,75
2023-01-29,FR,Retail,NutriBox,NB-FR-004,0,128,128,135,138,139
2023-01-30,FR,Retail,NutriBox,NB-FR-004,0,95,95,83,92,91
2023-01-31,FR,Retail,NutriBox,NB-FR-004,1,160,160,152,146,199
2023-02-01,FR,Retail,NutriBox,NB-FR-004,0,102,102,102,109,129
2023-02-02,FR,Retail,NutriBox,NB-FR-004,0,141,141,152,118,132
2023-02-03,FR,Retail,NutriBox,NB-FR-004,0,169,169,169,175,177
2023-02-04,FR,Retail,NutriBox,NB-FR-004,0,100,100,93,77,86
2023-02-05,FR,Retail,NutriBox,NB-FR-004,1,127,127,132,101,100
2023-02-06,FR,Retail,NutriBox,NB-FR-004,0,70,70,74,79,78
2023-02-07,FR,Retail,NutriBox,NB-FR-004,0,117,117,108,110,101
2023-02-08,FR,Retail,NutriBox,NB-FR-004,0,117,117,131,115,122
2023-02-09,FR,Retail,NutriBox,NB-FR-004,0,183,183,152,139,149
2023-02-10,FR,Retail,NutriBox,NB-FR-004,0,140,140,152,131,153
2023-02-11,FR,Retail,NutriBox,NB-FR-004,0,125,125,129,125,138
2023-02-12,FR,Retail,NutriBox,NB-FR-004,1,206,206,208,205,203
2023-02-13,FR,Retail,NutriBox,NB-FR-004,0,147,147,134,114,126
2023-02-14,FR,Retail,NutriBox,NB-FR-004,0,165,165,165,165,147
2023-02-15,FR,Retail,NutriBox,NB-FR-004,0,176,176,164,163,180
2023-02-16,FR,Retail,NutriBox,NB-FR-004,0,115,115,127,133,144
2023-02-17,FR,Retail,NutriBox,NB-FR-004,0,167,167,147,151,125
2023-02-18,FR,Retail,NutriBox,NB-FR-004,0,105,105,107,109,111
2023-02-19,FR,Retail,NutriBox,NB-FR-004,0,144,144,124,146,157
2023-02-20,FR,Retail,NutriBox,NB-FR-004,0,112,112,121,114,126
